Name	Genre	DetailType	ParticularType	Level
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Hồng Sắc Vân Bào	1	25	140	2
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Hồng Sắc Vân Bào 	1	25	141	2
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Hoàng Sắc Vân Bào	1	25	142	2
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Hoàng Sắc Vân Bào 	1	25	143	2
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Thanh Sắc Vân Bào	1	25	144	2
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Thanh Sắc Vân Bào 	1	25	145	2
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Thanh Vân Bạch Sắc Bào	1	25	146	2
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Thanh Vân Bạch Sắc Bào	1	25	147	2
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Kim Lưu Tự Thước Thường	1	25	148	2
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Kim Lưu Tự Thước Thường	1	25	149	2
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Hồng Tử Linh Diệp Bào	1	25	150	2
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Hồng Tử Linh Diệp Bào	1	25	151	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tàn Tinh Bào	1	25	152	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tàn Tinh Bào	1	25	153	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phá Nguyệt Bào	1	25	154	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phá Nguyệt Bào	1	25	155	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tử Quang Bào	1	25	156	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tử Quang Bào	1	25	157	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phong Ngâm Bào	1	25	158	2
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phong Ngâm Bào	1	25	159	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Bào	1	25	160	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Thường	1	25	161	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Bào	1	25	162	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Thường	1	25	163	2
[Hủy-cần đổi]-[Ngoại Trang] Đào Thiển Lưu Ly	1	25	164	2
[Hủy-cần đổi]-[Ngoại Trang] Mặc Uyên Tố Hoa	1	25	165	2
[Hủy-cần đổi]-[Ngoại Trang] Liên Y Tạp Oa	1	25	166	2
[Hủy-cần đổi]-[Ngoại Trang] Thúy Lan Vân Văn	1	25	167	2
[Hủy-cần đổi]-[Ngoại Trang] Tử Tiêu Dật Thái Quần	1	25	168	2
[Hủy-cần đổi]-[Ngoại Trang] Tử Tiêu Lưu Kim Giáp	1	25	169	2
[Hủy-cần đổi]-[Ngoại Trang] Phong Vũ Hồng Loan Quần	1	25	170	2
[Hủy-cần đổi]-[Ngoại Trang] Tinh Động Hồng Loan Khải	1	25	171	2
[Hủy-cần đổi]-[Ngoại Trang VIP] Tinh Động Hồng Loan Khải	1	25	172	2
[Hủy-cần đổi]-[Ngoại Trang VIP] Phong Vũ Hồng Loan Quần	1	25	173	2
[Hủy-cần đổi]-[Ngoại Trang VIP] Thúy Lan Vân Văn	1	25	174	2
[Hủy-cần đổi]-[Ngoại Trang VIP] Liên Y Tạp Oa	1	25	175	2
[Hủy-cần đổi]-Càn Khôn Thất Tinh Khải	1	25	180	2
[Hủy-cần đổi]-Tử Kim Thánh Nữ Y	1	25	181	2
[Hủy-cần đổi]-Như Ý Thanh Hồng Giáp	1	25	182	2
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Sam	1	25	183	2
[Hủy-cần đổi]-Liệt Thạch Đoàn Kim	1	25	184	2
[Hủy-cần đổi]-Thiều Hoa Bất Phụ	1	25	185	2
[Hủy-cần đổi]-Thần Long Đằng Vân	1	25	186	2
[Hủy-cần đổi]-Kim Phượng Hồng Hà	1	25	187	2
[Hủy-cần đổi]-Lam Hải Kim Lữ	1	25	188	2
[Hủy-cần đổi]-Lam Điệp Y	1	25	189	2
[Hủy-cần đổi]-Yến Vân Phi Sa 	1	25	190	2
[Hủy-cần đổi]-Yến Vân Lữ Sa	1	25	191	2
[Hủy-cần đổi]-Tử Sắc Vân Bào	1	25	192	2
[Hủy-cần đổi]-Tử Sắc Vân Bào 	1	25	193	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào	1	25	194	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào 	1	25	195	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào	1	25	196	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào 	1	25	197	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào	1	25	198	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào 	1	25	199	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	200	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	201	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	202	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	203	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	204	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	205	2
[Hủy-cần đổi]-Đào Thiển Lưu Ly	1	25	206	2
[Hủy-cần đổi]-Mặc Uyên Tố Hoa	1	25	207	2
[Hủy-cần đổi]-Liên Y Tạp Oa	1	25	208	2
[Hủy-cần đổi]-Thúy Lan Vân Văn	1	25	209	2
[Hủy-cần đổi]-Tử Tiêu Dật Thái Quần	1	25	210	2
[Hủy-cần đổi]-Tử Tiêu Lưu Kim Giáp	1	25	211	2
[Hủy-cần đổi]-Phong Vũ Hồng Loan Quần	1	25	212	2
[Hủy-cần đổi]-Tinh Động Hồng Loan Khải	1	25	213	2
[Hủy-cần đổi]-Tỏa Tử Giáp	1	25	214	2
[Hủy-cần đổi]-Minh Quang Khải	1	25	215	2
[Hủy-cần đổi]-Tế Lân Giáp	1	25	216	2
[Hủy-cần đổi]-Tỏa Tử Hoàng Kim Giáp	1	25	217	2
[Hủy-cần đổi]-Kính Hoa Khải	1	25	218	2
[Hủy-cần đổi]-Thích Khách Trang	1	25	219	2
[Hủy-cần đổi]-Mộng Mị Trang	1	25	220	2
[Hủy-cần đổi]-Tham Lang Trang	1	25	221	2
[Hủy-cần đổi]-Sơn Hồn Trang	1	25	222	2
[Hủy-cần đổi]-Vô Dung Kình Trang	1	25	223	2
[Hủy-cần đổi]-Sí Nhiễm Hoa Y	1	25	225	2
[Hủy-cần đổi]-Y Sơn Quan Lan Khải	1	25	226	2
[Hủy-cần đổi]-Tử Tô Kim Bộ	1	25	227	2
[Hủy-cần đổi]-U Long Ngự Vân Bào	1	25	228	2
[Hủy-cần đổi]-Thanh Ngự Vĩ Bào	1	25	229	2
[Hủy-cần đổi]-Quân Lâm Thiên Hạ	1	25	230	2
[Hủy-cần đổi]-Thanh Sương Dạ Nguyệt Y	1	25	231	2
[Hủy-cần đổi]-Kiếm Tâm Hà Ảnh Sam 	1	25	232	2
[Hủy-cần đổi]-Ly Mực Bàn Cánh Giáp	1	25	233	2
[Hủy-cần đổi]-Nghịch Thế Trọng Thiên Khải	1	25	234	2
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	1	25	235	2
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	1	25	236	2
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	1	25	237	2
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	1	25	238	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Bào	1	25	239	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Bào	1	25	240	2
[Hủy-cần đổi]-Càn Khôn Thất Tinh Khải	1	25	241	2
[Hủy-cần đổi]-Như Ý Thanh Hồng Giáp	1	25	242	2
[Hủy-cần đổi]-Liệt Thạch Đoàn Kim	1	25	243	2
[Hủy-cần đổi]-Thần Long Đằng Vân	1	25	244	2
[Hủy-cần đổi]-Lam Hải Kim Lữ	1	25	245	2
[Hủy-cần đổi]-Yến Vân Phi Sa 	1	25	246	2
[Hủy-cần đổi]-Tử Sắc Vân Bào	1	25	247	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào	1	25	248	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào	1	25	249	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào	1	25	250	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	251	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	252	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	253	2
[Hủy-cần đổi]-Mặc Uyên Tố Hoa	1	25	254	2
[Hủy-cần đổi]-Thúy Lan Vân Văn	1	25	255	2
[Hủy-cần đổi]-Tử Tiêu Lưu Kim Giáp	1	25	256	2
[Hủy-cần đổi]-Tinh Động Hồng Loan Khải	1	25	257	2
[Hủy-cần đổi]-Long Dĩnh Sam	1	25	259	2
[Hủy-cần đổi]-Phong Lộ Quy Mộng Sam	1	25	260	2
[Hủy-cần đổi]-Nhã Thanh Song Điệp	1	25	261	2
[Hủy-cần đổi]-Mộ Quang Lưu Hà	1	25	262	2
[Hủy-cần đổi]-Đào Tịch Tuyết Y	1	25	263	2
[Hủy-cần đổi]-Phượng Hi Hoàng Bào	1	25	264	2
[Hủy-cần đổi]-Tuyết Vũ Lam Bào	1	25	265	2
[Hủy-cần đổi]-Phượng Vũ Cửu Thiên	1	25	266	2
[Hủy-cần đổi]-Tinh Sa Lãng Sa Y	1	25	267	2
[Hủy-cần đổi]-Bạch Ngọc Bích Hà La	1	25	268	2
[Hủy-cần đổi]-Ly Mực Bàn Cánh Khải	1	25	269	2
[Hủy-cần đổi]-Cực Nghiệp Trọng Thiên Khải	1	25	270	2
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	1	25	271	2
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	1	25	272	2
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	1	25	273	2
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	1	25	274	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Thường	1	25	275	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Thường	1	25	276	2
[Hủy-cần đổi]-Tử Kim Thánh Nữ Y	1	25	277	2
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Sam	1	25	278	2
[Hủy-cần đổi]-Thiều Hoa Bất Phụ	1	25	279	2
[Hủy-cần đổi]-Kim Phượng Hồng Hà	1	25	280	2
[Hủy-cần đổi]-Lam Điệp Y	1	25	281	2
[Hủy-cần đổi]-Yến Vân Lữ Sa	1	25	282	2
[Hủy-cần đổi]-Tử Sắc Vân Bào 	1	25	283	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào 	1	25	284	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào 	1	25	285	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào 	1	25	286	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	287	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	288	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	289	2
[Hủy-cần đổi]-Đào Thiển Lưu Ly	1	25	290	2
[Hủy-cần đổi]-Liên Y Tạp Oa	1	25	291	2
[Hủy-cần đổi]-Tử Tiêu Dật Thái Quần	1	25	292	2
[Hủy-cần đổi]-Phong Vũ Hồng Loan Quần	1	25	293	2
[Hủy-cần đổi]-Tỏa Tử Giáp	1	25	294	2
[Hủy-cần đổi]-Minh Quang Khải	1	25	295	2
[Hủy-cần đổi]-Tế Lân Giáp	1	25	296	2
[Hủy-cần đổi]-Tỏa Tử Hoàng Kim Giáp	1	25	297	2
[Hủy-cần đổi]-Kính Hoa Khải	1	25	298	2
[Hủy-cần đổi]-Thích Khách Trang	1	25	299	2
[Hủy-cần đổi]-Mộng Mị Trang	1	25	300	2
[Hủy-cần đổi]-Tham Lang Trang	1	25	301	2
[Hủy-cần đổi]-Sơn Hồn Trang	1	25	302	2
[Hủy-cần đổi]-Vô Dung Kình Trang	1	25	303	2
[Hủy-cần đổi]-Sí Nhiễm Hoa Y	1	25	305	2
[Hủy-cần đổi]-Y Sơn Quan Lan Khải	1	25	306	2
[Hủy-cần đổi]-Tử Tô Kim Bộ	1	25	307	2
[Hủy-cần đổi]-U Long Ngự Vân Bào	1	25	308	2
[Hủy-cần đổi]-Thanh Ngự Vĩ Bào	1	25	309	2
[Hủy-cần đổi]-Quân Lâm Thiên Hạ	1	25	310	2
[Hủy-cần đổi]-Thanh Sương Dạ Nguyệt Y	1	25	311	2
[Hủy-cần đổi]-Kiếm Tâm Hà Ảnh Sam 	1	25	312	2
[Hủy-cần đổi]-Ly Mực Bàn Cánh Giáp	1	25	313	2
[Hủy-cần đổi]-Nghịch Thế Trọng Thiên Khải	1	25	314	2
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	1	25	315	2
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	1	25	316	2
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	1	25	317	2
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	1	25	318	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Bào	1	25	319	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Bào	1	25	320	2
[Hủy-cần đổi]-Càn Khôn Thất Tinh Khải	1	25	321	2
[Hủy-cần đổi]-Như Ý Thanh Hồng Giáp	1	25	322	2
[Hủy-cần đổi]-Liệt Thạch Đoàn Kim	1	25	323	2
[Hủy-cần đổi]-Thần Long Đằng Vân	1	25	324	2
[Hủy-cần đổi]-Lam Hải Kim Lữ	1	25	325	2
[Hủy-cần đổi]-Yến Vân Phi Sa 	1	25	326	2
[Hủy-cần đổi]-Tử Sắc Vân Bào	1	25	327	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào	1	25	328	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào	1	25	329	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào	1	25	330	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	331	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	332	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	333	2
[Hủy-cần đổi]-Mặc Uyên Tố Hoa	1	25	334	2
[Hủy-cần đổi]-Thúy Lan Vân Văn	1	25	335	2
[Hủy-cần đổi]-Tử Tiêu Lưu Kim Giáp	1	25	336	2
[Hủy-cần đổi]-Tinh Động Hồng Loan Khải	1	25	337	2
[Hủy-cần đổi]-Long Dĩnh Sam	1	25	339	2
[Hủy-cần đổi]-Phong Lộ Quy Mộng Sam	1	25	340	2
[Hủy-cần đổi]-Nhã Thanh Song Điệp	1	25	341	2
[Hủy-cần đổi]-Mộ Quang Lưu Hà	1	25	342	2
[Hủy-cần đổi]-Đào Tịch Tuyết Y	1	25	343	2
[Hủy-cần đổi]-Phượng Hi Hoàng Bào	1	25	344	2
[Hủy-cần đổi]-Tuyết Vũ Lam Bào	1	25	345	2
[Hủy-cần đổi]-Phượng Vũ Cửu Thiên	1	25	346	2
[Hủy-cần đổi]-Tinh Sa Lãng Sa Y	1	25	347	2
[Hủy-cần đổi]-Bạch Ngọc Bích Hà La	1	25	348	2
[Hủy-cần đổi]-Ly Mực Bàn Cánh Khải	1	25	349	2
[Hủy-cần đổi]-Cực Nghiệp Trọng Thiên Khải	1	25	350	2
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	1	25	351	2
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	1	25	352	2
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	1	25	353	2
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	1	25	354	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Thường	1	25	355	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Thường	1	25	356	2
[Hủy-cần đổi]-Tử Kim Thánh Nữ Y	1	25	357	2
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Sam	1	25	358	2
[Hủy-cần đổi]-Thiều Hoa Bất Phụ	1	25	359	2
[Hủy-cần đổi]-Kim Phượng Hồng Hà	1	25	360	2
[Hủy-cần đổi]-Lam Điệp Y	1	25	361	2
[Hủy-cần đổi]-Yến Vân Lữ Sa	1	25	362	2
[Hủy-cần đổi]-Tử Sắc Vân Bào 	1	25	363	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào 	1	25	364	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào 	1	25	365	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào 	1	25	366	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	367	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	368	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	369	2
[Hủy-cần đổi]-Đào Thiển Lưu Ly	1	25	370	2
[Hủy-cần đổi]-Liên Y Tạp Oa	1	25	371	2
[Hủy-cần đổi]-Tử Tiêu Dật Thái Quần	1	25	372	2
[Hủy-cần đổi]-Phong Vũ Hồng Loan Quần	1	25	373	2
[Hủy-cần đổi]-Tỏa Tử Giáp	1	25	374	2
[Hủy-cần đổi]-Minh Quang Khải	1	25	375	2
[Hủy-cần đổi]-Tế Lân Giáp	1	25	376	2
[Hủy-cần đổi]-Tỏa Tử Hoàng Kim Giáp	1	25	377	2
[Hủy-cần đổi]-Kính Hoa Khải	1	25	378	2
[Hủy-cần đổi]-Thích Khách Trang	1	25	379	2
[Hủy-cần đổi]-Mộng Mị Trang	1	25	380	2
[Hủy-cần đổi]-Tham Lang Trang	1	25	381	2
[Hủy-cần đổi]-Sơn Hồn Trang	1	25	382	2
[Hủy-cần đổi]-Vô Dung Kình Trang	1	25	383	2
[Hủy-cần đổi]-Sí Nhiễm Hoa Y	1	25	385	2
[Hủy-cần đổi]-Y Sơn Quan Lan Khải	1	25	386	2
[Hủy-cần đổi]-Tử Tô Kim Bộ	1	25	387	2
[Hủy-cần đổi]-U Long Ngự Vân Bào	1	25	388	2
[Hủy-cần đổi]-Thanh Ngự Vĩ Bào	1	25	389	2
[Hủy-cần đổi]-Quân Lâm Thiên Hạ	1	25	390	2
[Hủy-cần đổi]-Thanh Sương Dạ Nguyệt Y	1	25	391	2
[Hủy-cần đổi]-Kiếm Tâm Hà Ảnh Sam 	1	25	392	2
[Hủy-cần đổi]-Ly Mực Bàn Cánh Giáp	1	25	393	2
[Hủy-cần đổi]-Nghịch Thế Trọng Thiên Khải	1	25	394	2
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	1	25	395	2
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	1	25	396	2
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	1	25	397	2
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	1	25	398	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Bào	1	25	399	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Bào	1	25	400	2
[Hủy-cần đổi]-Càn Khôn Thất Tinh Khải	1	25	401	2
[Hủy-cần đổi]-Như Ý Thanh Hồng Giáp	1	25	402	2
[Hủy-cần đổi]-Liệt Thạch Đoàn Kim	1	25	403	2
[Hủy-cần đổi]-Thần Long Đằng Vân	1	25	404	2
[Hủy-cần đổi]-Lam Hải Kim Lữ	1	25	405	2
[Hủy-cần đổi]-Yến Vân Phi Sa 	1	25	406	2
[Hủy-cần đổi]-Tử Sắc Vân Bào	1	25	407	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào	1	25	408	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào	1	25	409	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào	1	25	410	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	411	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	412	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	413	2
[Hủy-cần đổi]-Mặc Uyên Tố Hoa	1	25	414	2
[Hủy-cần đổi]-Thúy Lan Vân Văn	1	25	415	2
[Hủy-cần đổi]-Tử Tiêu Lưu Kim Giáp	1	25	416	2
[Hủy-cần đổi]-Tinh Động Hồng Loan Khải	1	25	417	2
[Hủy-cần đổi]-Long Dĩnh Sam	1	25	419	2
[Hủy-cần đổi]-Phong Lộ Quy Mộng Sam	1	25	420	2
[Hủy-cần đổi]-Nhã Thanh Song Điệp	1	25	421	2
[Hủy-cần đổi]-Mộ Quang Lưu Hà	1	25	422	2
[Hủy-cần đổi]-Đào Tịch Tuyết Y	1	25	423	2
[Hủy-cần đổi]-Phượng Hi Hoàng Bào	1	25	424	2
[Hủy-cần đổi]-Tuyết Vũ Lam Bào	1	25	425	2
[Hủy-cần đổi]-Phượng Vũ Cửu Thiên	1	25	426	2
[Hủy-cần đổi]-Tinh Sa Lãng Sa Y	1	25	427	2
[Hủy-cần đổi]-Bạch Ngọc Bích Hà La	1	25	428	2
[Hủy-cần đổi]-Ly Mực Bàn Cánh Khải	1	25	429	2
[Hủy-cần đổi]-Cực Nghiệp Trọng Thiên Khải	1	25	430	2
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	1	25	431	2
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	1	25	432	2
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	1	25	433	2
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	1	25	434	2
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Thường	1	25	435	2
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Thường	1	25	436	2
[Hủy-cần đổi]-Tử Kim Thánh Nữ Y	1	25	437	2
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Sam	1	25	438	2
[Hủy-cần đổi]-Thiều Hoa Bất Phụ	1	25	439	2
[Hủy-cần đổi]-Kim Phượng Hồng Hà	1	25	440	2
[Hủy-cần đổi]-Lam Điệp Y	1	25	441	2
[Hủy-cần đổi]-Yến Vân Lữ Sa	1	25	442	2
[Hủy-cần đổi]-Tử Sắc Vân Bào 	1	25	443	2
[Hủy-cần đổi]-Hồng Sắc Vân Bào 	1	25	444	2
[Hủy-cần đổi]-Hoàng Sắc Vân Bào 	1	25	445	2
[Hủy-cần đổi]-Thanh Sắc Vân Bào 	1	25	446	2
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	1	25	447	2
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	1	25	448	2
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	1	25	449	2
[Hủy-cần đổi]-Đào Thiển Lưu Ly	1	25	450	2
[Hủy-cần đổi]-Liên Y Tạp Oa	1	25	451	2
[Hủy-cần đổi]-Tử Tiêu Dật Thái Quần	1	25	452	2
[Hủy-cần đổi]-Phong Vũ Hồng Loan Quần	1	25	453	2
[Hủy-cần đổi]-Tỏa Tử Giáp	1	25	454	2
[Hủy-cần đổi]-Minh Quang Khải	1	25	455	2
