Name	Genre	DetailType	ParticularType	Level
Tuyệt Thế Trấn Phái Thiên Vương Tầng 7	1	15	1027	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 8	1	15	1028	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 9	1	15	1029	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 10	1	15	1030	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 11	1	15	1031	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 12	1	15	1032	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 13	1	15	1033	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 14	1	15	1034	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 15	1	15	1035	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 16	1	15	1036	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 17	1	15	1037	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 18	1	15	1038	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 19	1	15	1039	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 20	1	15	1040	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 1	1	15	1041	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 2	1	15	1042	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 3	1	15	1043	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 4	1	15	1044	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 5	1	15	1045	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 6	1	15	1046	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 7	1	15	1047	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 8	1	15	1048	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 9	1	15	1049	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 10	1	15	1050	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 11	1	15	1051	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 12	1	15	1052	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 13	1	15	1053	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 14	1	15	1054	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 15	1	15	1055	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 16	1	15	1056	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 17	1	15	1057	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 18	1	15	1058	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 19	1	15	1059	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 20	1	15	1060	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 1	1	15	1061	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 2	1	15	1062	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 3	1	15	1063	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 4	1	15	1064	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 5	1	15	1065	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 6	1	15	1066	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 7	1	15	1067	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 8	1	15	1068	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 9	1	15	1069	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 10	1	15	1070	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 11	1	15	1071	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 12	1	15	1072	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 13	1	15	1073	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 14	1	15	1074	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 15	1	15	1075	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 16	1	15	1076	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 17	1	15	1077	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 18	1	15	1078	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 19	1	15	1079	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 20	1	15	1080	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 1	1	15	1081	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 2	1	15	1082	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 3	1	15	1083	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 4	1	15	1084	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 5	1	15	1085	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 6	1	15	1086	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 7	1	15	1087	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 8	1	15	1088	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 9	1	15	1089	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 10	1	15	1090	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 11	1	15	1091	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 12	1	15	1092	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 13	1	15	1093	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 14	1	15	1094	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 15	1	15	1095	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 16	1	15	1096	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 17	1	15	1097	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 18	1	15	1098	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 19	1	15	1099	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 20	1	15	1100	7
Tuyệt Thế Trấn Phái Nga My Tầng 1	1	15	1101	7
Tuyệt Thế Trấn Phái Nga My Tầng 2	1	15	1102	7
Tuyệt Thế Trấn Phái Nga My Tầng 3	1	15	1103	7
Tuyệt Thế Trấn Phái Nga My Tầng 4	1	15	1104	7
Tuyệt Thế Trấn Phái Nga My Tầng 5	1	15	1105	7
Tuyệt Thế Trấn Phái Nga My Tầng 6	1	15	1106	7
Tuyệt Thế Trấn Phái Nga My Tầng 7	1	15	1107	7
Tuyệt Thế Trấn Phái Nga My Tầng 8	1	15	1108	7
Tuyệt Thế Trấn Phái Nga My Tầng 9	1	15	1109	7
Tuyệt Thế Trấn Phái Nga My Tầng 10	1	15	1110	7
Tuyệt Thế Trấn Phái Nga My Tầng 11	1	15	1111	7
Tuyệt Thế Trấn Phái Nga My Tầng 12	1	15	1112	7
Tuyệt Thế Trấn Phái Nga My Tầng 13	1	15	1113	7
Tuyệt Thế Trấn Phái Nga My Tầng 14	1	15	1114	7
Tuyệt Thế Trấn Phái Nga My Tầng 15	1	15	1115	7
Tuyệt Thế Trấn Phái Nga My Tầng 16	1	15	1116	7
Tuyệt Thế Trấn Phái Nga My Tầng 17	1	15	1117	7
Tuyệt Thế Trấn Phái Nga My Tầng 18	1	15	1118	7
Tuyệt Thế Trấn Phái Nga My Tầng 19	1	15	1119	7
Tuyệt Thế Trấn Phái Nga My Tầng 20	1	15	1120	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 1	1	15	1121	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 2	1	15	1122	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 3	1	15	1123	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 4	1	15	1124	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 5	1	15	1125	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 6	1	15	1126	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 7	1	15	1127	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 8	1	15	1128	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 9	1	15	1129	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 10	1	15	1130	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 11	1	15	1131	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 12	1	15	1132	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 13	1	15	1133	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 14	1	15	1134	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 15	1	15	1135	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 16	1	15	1136	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 17	1	15	1137	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 18	1	15	1138	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 19	1	15	1139	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 20	1	15	1140	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 1	1	15	1141	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 2	1	15	1142	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 3	1	15	1143	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 4	1	15	1144	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 5	1	15	1145	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 6	1	15	1146	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 7	1	15	1147	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 8	1	15	1148	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 9	1	15	1149	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 10	1	15	1150	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 11	1	15	1151	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 12	1	15	1152	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 13	1	15	1153	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 14	1	15	1154	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 15	1	15	1155	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 16	1	15	1156	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 17	1	15	1157	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 18	1	15	1158	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 19	1	15	1159	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 20	1	15	1160	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 1	1	15	1161	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 2	1	15	1162	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 3	1	15	1163	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 4	1	15	1164	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 5	1	15	1165	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 6	1	15	1166	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 7	1	15	1167	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 8	1	15	1168	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 9	1	15	1169	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 10	1	15	1170	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 11	1	15	1171	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 12	1	15	1172	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 13	1	15	1173	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 14	1	15	1174	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 15	1	15	1175	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 16	1	15	1176	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 17	1	15	1177	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 18	1	15	1178	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 19	1	15	1179	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 20	1	15	1180	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 1	1	15	1181	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 2	1	15	1182	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 3	1	15	1183	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 4	1	15	1184	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 5	1	15	1185	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 6	1	15	1186	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 7	1	15	1187	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 8	1	15	1188	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 9	1	15	1189	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 10	1	15	1190	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 11	1	15	1191	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 12	1	15	1192	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 13	1	15	1193	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 14	1	15	1194	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 15	1	15	1195	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 16	1	15	1196	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 17	1	15	1197	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 18	1	15	1198	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 19	1	15	1199	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 20	1	15	1200	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 1	1	15	1201	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 2	1	15	1202	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 3	1	15	1203	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 4	1	15	1204	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 5	1	15	1205	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 6	1	15	1206	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 7	1	15	1207	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 8	1	15	1208	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 9	1	15	1209	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 10	1	15	1210	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 11	1	15	1211	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 12	1	15	1212	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 13	1	15	1213	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 14	1	15	1214	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 15	1	15	1215	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 16	1	15	1216	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 17	1	15	1217	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 18	1	15	1218	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 19	1	15	1219	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 20	1	15	1220	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 1	1	15	1221	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 2	1	15	1222	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 3	1	15	1223	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 4	1	15	1224	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 5	1	15	1225	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 6	1	15	1226	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 7	1	15	1227	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 8	1	15	1228	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 9	1	15	1229	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 10	1	15	1230	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 11	1	15	1231	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 12	1	15	1232	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 13	1	15	1233	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 14	1	15	1234	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 15	1	15	1235	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 16	1	15	1236	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 17	1	15	1237	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 18	1	15	1238	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 19	1	15	1239	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 20	1	15	1240	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 21	1	15	1250	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 22	1	15	1251	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 23	1	15	1252	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 24	1	15	1253	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 25	1	15	1254	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 26	1	15	1255	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 27	1	15	1256	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 28	1	15	1257	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 29	1	15	1258	7
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 30	1	15	1259	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 21	1	15	1260	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 22	1	15	1261	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 23	1	15	1262	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 24	1	15	1263	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 25	1	15	1264	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 26	1	15	1265	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 27	1	15	1266	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 28	1	15	1267	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 29	1	15	1268	7
Tuyệt Thế Trấn Phái Thiên Vương Tầng 30	1	15	1269	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 21	1	15	1270	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 22	1	15	1271	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 23	1	15	1272	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 24	1	15	1273	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 25	1	15	1274	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 26	1	15	1275	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 27	1	15	1276	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 28	1	15	1277	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 29	1	15	1278	7
Tuyệt Thế Trấn Phái Đường Môn Tầng 30	1	15	1279	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 21	1	15	1280	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 22	1	15	1281	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 23	1	15	1282	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 24	1	15	1283	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 25	1	15	1284	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 26	1	15	1285	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 27	1	15	1286	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 28	1	15	1287	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 29	1	15	1288	7
Tuyệt Thế Trấn Phái Ngũ Độc Tầng 30	1	15	1289	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 21	1	15	1290	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 22	1	15	1291	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 23	1	15	1292	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 24	1	15	1293	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 25	1	15	1294	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 26	1	15	1295	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 27	1	15	1296	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 28	1	15	1297	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 29	1	15	1298	7
Tuyệt Thế Trấn Phái Minh Giáo Tầng 30	1	15	1299	7
Tuyệt Thế Trấn Phái Nga My Tầng 21	1	15	1300	7
Tuyệt Thế Trấn Phái Nga My Tầng 22	1	15	1301	7
Tuyệt Thế Trấn Phái Nga My Tầng 23	1	15	1302	7
Tuyệt Thế Trấn Phái Nga My Tầng 24	1	15	1303	7
Tuyệt Thế Trấn Phái Nga My Tầng 25	1	15	1304	7
Tuyệt Thế Trấn Phái Nga My Tầng 26	1	15	1305	7
Tuyệt Thế Trấn Phái Nga My Tầng 27	1	15	1306	7
Tuyệt Thế Trấn Phái Nga My Tầng 28	1	15	1307	7
Tuyệt Thế Trấn Phái Nga My Tầng 29	1	15	1308	7
Tuyệt Thế Trấn Phái Nga My Tầng 30	1	15	1309	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 21	1	15	1310	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 22	1	15	1311	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 23	1	15	1312	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 24	1	15	1313	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 25	1	15	1314	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 26	1	15	1315	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 27	1	15	1316	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 28	1	15	1317	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 29	1	15	1318	7
Tuyệt Thế Trấn Phái Thúy Yên Tầng 30	1	15	1319	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 21	1	15	1320	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 22	1	15	1321	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 23	1	15	1322	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 24	1	15	1323	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 25	1	15	1324	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 26	1	15	1325	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 27	1	15	1326	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 28	1	15	1327	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 29	1	15	1328	7
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 30	1	15	1329	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 21	1	15	1330	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 22	1	15	1331	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 23	1	15	1332	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 24	1	15	1333	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 25	1	15	1334	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 26	1	15	1335	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 27	1	15	1336	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 28	1	15	1337	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 29	1	15	1338	7
Tuyệt Thế Trấn Phái Cái Bang Tầng 30	1	15	1339	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 21	1	15	1340	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 22	1	15	1341	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 23	1	15	1342	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 24	1	15	1343	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 25	1	15	1344	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 26	1	15	1345	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 27	1	15	1346	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 28	1	15	1347	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 29	1	15	1348	7
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 30	1	15	1349	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 21	1	15	1350	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 22	1	15	1351	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 23	1	15	1352	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 24	1	15	1353	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 25	1	15	1354	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 26	1	15	1355	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 27	1	15	1356	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 28	1	15	1357	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 29	1	15	1358	7
Tuyệt Thế Trấn Phái Võ Đang Tầng 30	1	15	1359	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 21	1	15	1360	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 22	1	15	1361	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 23	1	15	1362	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 24	1	15	1363	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 25	1	15	1364	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 26	1	15	1365	7
Tuyệt Thế Trấn Phái Côn Lôn Tầng 27	1	15	1366	7
