EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
horse10																																											..\male\ma_010_hh_rs01.spr	..\male\ma_010_hh_rs01.spr	..\male\ma_010_hh_rs01.spr	..\male\ma_010_hh_rw.spr	..\male\ma_010_hh_rr.spr	..\male\ma_010_hh_ra01.spr	..\male\ma_010_hh_ra02.spr	..\male\ma_010_hh_rm.spr	..\male\ma_010_hh_rb.spr	..\male\ma_010_hh_rd.spr
horse11																																											..\male\ma_011_hh_rs01.spr	..\male\ma_011_hh_rs01.spr	..\male\ma_011_hh_rs01.spr	..\male\ma_011_hh_rw.spr	..\male\ma_011_hh_rr.spr	..\male\ma_011_hh_ra01.spr	..\male\ma_011_hh_ra02.spr	..\male\ma_011_hh_rm.spr	..\male\ma_011_hh_rb.spr	..\male\ma_011_hh_rd.spr
horse12																																											..\male\ma_012_hh_rs01.spr	..\male\ma_012_hh_rs01.spr	..\male\ma_012_hh_rs01.spr	..\male\ma_012_hh_rw.spr	..\male\ma_012_hh_rr.spr	..\male\ma_012_hh_ra01.spr	..\male\ma_012_hh_ra02.spr	..\male\ma_012_hh_rm.spr	..\male\ma_012_hh_rb.spr	..\male\ma_012_hh_rd.spr
horse13																																																				
horse14																																																				
horse15																																																				
horse16																																																				
horse17																																																				
horse18																																																				
horse19																																																				
horse20																																																				
horse21																																											..\male\ma_021b_hh_rs01.spr	..\male\ma_021b_hh_rs01.spr	..\male\ma_021b_hh_rs01.spr	..\male\ma_021b_hh_rw01.spr	..\male\ma_021b_hh_rr.spr	..\male\ma_021b_hh_ra01.spr	..\male\ma_021b_hh_ra02.spr	..\male\ma_021b_hh_rm.spr	..\male\ma_021b_hh_rb.spr	..\male\ma_021b_hh_rd.spr
horse22																																											..\male\ma_022b_hh_rs01.spr	..\male\ma_022b_hh_rs01.spr	..\male\ma_022b_hh_rs01.spr	..\male\ma_022b_hh_rw.spr	..\male\ma_022b_hh_rr.spr	..\male\ma_022b_hh_ra01.spr	..\male\ma_022b_hh_ra02.spr	..\male\ma_022b_hh_rm.spr	..\male\ma_022b_hh_rb.spr	..\male\ma_022b_hh_rd.spr
horse23																																											..\male\ma_lanma_hh_rs.spr	..\male\ma_lanma_hh_rs.spr	..\male\ma_lanma_hh_rs.spr	..\male\ma_lanma_hh_rw.spr	..\male\ma_lanma_hh_rr.spr	..\male\ma_lanma_hh_ra01.spr	..\male\ma_lanma_hh_ra02.spr	..\male\ma_lanma_hh_rm.spr	..\male\ma_lanma_hh_rb.spr	..\male\ma_lanma_hh_rd.spr
horse24																																											..\male\ma_jinma_hh_rs.spr	..\male\ma_jinma_hh_rs.spr	..\male\ma_jinma_hh_rs.spr	..\male\ma_jinma_hh_rw.spr	..\male\ma_jinma_hh_rr.spr	..\male\ma_jinma_hh_ra01.spr	..\male\ma_jinma_hh_ra02.spr	..\male\ma_jinma_hh_rm.spr	..\male\ma_jinma_hh_rb.spr	..\male\ma_jinma_hh_rd.spr
horse25																																											..\male\ma_022_hh_rs01.spr	..\male\ma_022_hh_rs01.spr	..\male\ma_022_hh_rs01.spr	..\male\ma_022_hh_rw.spr	..\male\ma_022_hh_rr.spr	..\male\ma_022_hh_ra01.spr	..\male\ma_022_hh_ra02.spr	..\male\ma_022_hh_rm.spr	..\male\ma_022_hh_rb.spr	..\male\ma_022_hh_rd.spr
horse26																																											..\male\horse_32_hh_rs.spr	..\male\horse_32_hh_rs.spr	..\male\horse_32_hh_rs.spr	..\male\horse_32_hh_rw.spr	..\male\horse_32_hh_rr.spr	..\male\horse_32_hh_ra01.spr	..\male\horse_32_hh_ra02.spr	..\male\horse_32_hh_rm.spr	..\male\horse_32_hh_rb.spr	..\male\horse_32_hh_rd.spr
horse27																																											..\male\ma_xiong_hh_rs.spr	..\male\ma_xiong_hh_rs.spr	..\male\ma_xiong_hh_rs.spr	..\male\ma_xiong_hh_rw.spr	..\male\ma_xiong_hh_rr.spr	..\male\ma_xiong_hh_ra01.spr	..\male\ma_xiong_hh_ra02.spr	..\male\ma_xiong_hh_rm.spr	..\male\ma_xiong_hh_rb.spr	..\male\ma_xiong_hh_rd.spr
horse28																																											..\male\lanqilin_hh_rs01.spr	..\male\lanqilin_hh_rs01.spr	..\male\lanqilin_hh_rs01.spr	..\male\lanqilin_hh_rw.spr	..\male\lanqilin_hh_rr.spr	..\male\lanqilin_hh_ra01.spr	..\male\lanqilin_hh_ra02.spr	..\male\lanqilin_hh_rm.spr	..\male\lanqilin_hh_rb.spr	..\male\lanqilin_hh_rd.spr
horse29																																											..\male\huoqilin_hh_rs01.spr	..\male\huoqilin_hh_rs01.spr	..\male\huoqilin_hh_rs01.spr	..\male\huoqilin_hh_rw.spr	..\male\huoqilin_hh_rr.spr	..\male\huoqilin_hh_ra01.spr	..\male\huoqilin_hh_ra02.spr	..\male\huoqilin_hh_rm.spr	..\male\huoqilin_hh_rb.spr	..\male\huoqilin_hh_rd.spr
horse30																																											..\male\ma_030_hh_rs01.spr	..\male\ma_030_hh_rs01.spr	..\male\ma_030_hh_rs01.spr	..\male\ma_030_hh_rw.spr	..\male\ma_030_hh_rr.spr	..\male\ma_030_hh_ra01.spr	..\male\ma_030_hh_ra02.spr	..\male\ma_030_hh_rm.spr	..\male\ma_030_hh_rb.spr	..\male\ma_030_hh_rd.spr
horse31																																																				
horse32																																											..\male\luotuobai_hh_rs01.spr	..\male\luotuobai_hh_rs01.spr	..\male\luotuobai_hh_rs01.spr	..\male\luotuobai_hh_rw.spr	..\male\luotuobai_hh_rr.spr	..\male\luotuobai_hh_ra01.spr	..\male\luotuobai_hh_ra02.spr	..\male\luotuobai_hh_rm.spr	..\male\luotuobai_hh_rb.spr	..\male\luotuobai_hh_rd.spr
horse33																																											..\male\luotuohei_hh_rs01.spr	..\male\luotuohei_hh_rs01.spr	..\male\luotuohei_hh_rs01.spr	..\male\luotuohei_hh_rw.spr	..\male\luotuohei_hh_rr.spr	..\male\luotuohei_hh_ra01.spr	..\male\luotuohei_hh_ra02.spr	..\male\luotuohei_hh_rm.spr	..\male\luotuohei_hh_rb.spr	..\male\luotuohei_hh_rd.spr
horse34																																											..\male\luotuohuang_hh_rs01.spr	..\male\luotuohuang_hh_rs01.spr	..\male\luotuohuang_hh_rs01.spr	..\male\luotuohuang_hh_rw.spr	..\male\luotuohuang_hh_rr.spr	..\male\luotuohuang_hh_ra01.spr	..\male\luotuohuang_hh_ra02.spr	..\male\luotuohuang_hh_rm.spr	..\male\luotuohuang_hh_rb.spr	..\male\luotuohuang_hh_rd.spr
horse35																																											..\male\yangtuobai_hh_rs01.spr	..\male\yangtuobai_hh_rs01.spr	..\male\yangtuobai_hh_rs01.spr	..\male\yangtuobai_hh_rw.spr	..\male\yangtuobai_hh_rr.spr	..\male\yangtuobai_hh_ra01.spr	..\male\yangtuobai_hh_ra02.spr	..\male\yangtuobai_hh_rm.spr	..\male\yangtuobai_hh_rb.spr	..\male\yangtuobai_hh_rd.spr
horse36																																											..\male\yangtuohong_hh_rs01.spr	..\male\yangtuohong_hh_rs01.spr	..\male\yangtuohong_hh_rs01.spr	..\male\yangtuohong_hh_rw.spr	..\male\yangtuohong_hh_rr.spr	..\male\yangtuohong_hh_ra01.spr	..\male\yangtuohong_hh_ra02.spr	..\male\yangtuohong_hh_rm.spr	..\male\yangtuohong_hh_rb.spr	..\male\yangtuohong_hh_rd.spr
horse37																																											..\male\yangtuolv_hh_rs01.spr	..\male\yangtuolv_hh_rs01.spr	..\male\yangtuolv_hh_rs01.spr	..\male\yangtuolv_hh_rw.spr	..\male\yangtuolv_hh_rr.spr	..\male\yangtuolv_hh_ra01.spr	..\male\yangtuolv_hh_ra02.spr	..\male\yangtuolv_hh_rm.spr	..\male\yangtuolv_hh_rb.spr	..\male\yangtuolv_hh_rd.spr
horse38																																											..\male\ma_038_hh_rs01.spr	..\male\ma_038_hh_rs01.spr	..\male\ma_038_hh_rs01.spr	..\male\ma_038_hh_rw.spr	..\male\ma_038_hh_rr.spr	..\male\ma_038_hh_ra01.spr	..\male\ma_038_hh_ra02.spr	..\male\ma_038_hh_rm.spr	..\male\ma_038_hh_rb.spr	..\male\ma_038_hh_rd.spr
horse39																																											..\male\130huoyanma_hh_rs.spr	..\male\130huoyanma_hh_rs.spr	..\male\130huoyanma_hh_rs.spr	..\male\130huoyanma_hh_rw.spr	..\male\130huoyanma_hh_rr.spr	..\male\130huoyanma_hh_ra01.spr	..\male\130huoyanma_hh_ra02.spr	..\male\130huoyanma_hh_rm.spr	..\male\130huoyanma_hh_rb.spr	..\male\130huoyanma_hh_rd.spr
horse40																																											..\male\jueshixueyu_hh_rs.spr	..\male\jueshixueyu_hh_rs.spr	..\male\jueshixueyu_hh_rs.spr	..\male\jueshixueyu_hh_rw.spr	..\male\jueshixueyu_hh_rr.spr	..\male\jueshixueyu_hh_ra01.spr	..\male\jueshixueyu_hh_ra02.spr	..\male\jueshixueyu_hh_rm.spr	..\male\jueshixueyu_hh_rb.spr	..\male\jueshixueyu_hh_rd.spr
horse41																																											..\male\gumu_01_hh_rs01.spr	..\male\gumu_01_hh_rs01.spr	..\male\gumu_01_hh_rs01.spr	..\male\gumu_01_hh_rw.spr	..\male\gumu_01_hh_rr.spr	..\male\gumu_01_hh_ra01.spr	..\male\gumu_01_hh_ra02.spr	..\male\gumu_01_hh_rm.spr	..\male\gumu_01_hh_rb.spr	..\male\gumu_01_hh_rd.spr
horse42																																											..\male\gumu_02_hh_rs01.spr	..\male\gumu_02_hh_rs01.spr	..\male\gumu_02_hh_rs01.spr	..\male\gumu_02_hh_rw.spr	..\male\gumu_02_hh_rr.spr	..\male\gumu_02_hh_ra01.spr	..\male\gumu_02_hh_ra02.spr	..\male\gumu_02_hh_rm.spr	..\male\gumu_02_hh_rb.spr	..\male\gumu_02_hh_rd.spr
horse43																																											..\male\horse_043_hh_rs01.spr	..\male\horse_043_hh_rs01.spr	..\male\horse_043_hh_rs01.spr	..\male\horse_043_hh_rw.spr	..\male\horse_043_hh_rr.spr	..\male\horse_043_hh_ra01.spr	..\male\horse_043_hh_ra02.spr	..\male\horse_043_hh_rm.spr	..\male\horse_043_hh_rb.spr	..\male\horse_043_hh_rd.spr
horse44																																											..\male\horse_044_hh_rs01.spr	..\male\horse_044_hh_rs01.spr	..\male\horse_044_hh_rs01.spr	..\male\horse_044_hh_rw.spr	..\male\horse_044_hh_rr.spr	..\male\horse_044_hh_ra01.spr	..\male\horse_044_hh_ra02.spr	..\male\horse_044_hh_rm.spr	..\male\horse_044_hh_rb.spr	..\male\horse_044_hh_rd.spr
horse45																																											..\male\horse45_hh_rs.spr	..\male\horse45_hh_rs.spr	..\male\horse45_hh_rs.spr	..\male\horse45_hh_rw.spr	..\male\horse45_hh_rr.spr	..\male\horse45_hh_ra01.spr	..\male\horse45_hh_ra02.spr	..\male\horse45_hh_rm.spr	..\male\horse45_hh_rb.spr	..\male\horse45_hh_rd.spr
horse46																																											..\male\vipyang02_hh_rs01.spr	..\male\vipyang02_hh_rs01.spr	..\male\vipyang02_hh_rs01.spr	..\male\vipyang02_hh_rw.spr	..\male\vipyang02_hh_rr.spr	..\male\vipyang02_hh_ra01.spr	..\male\vipyang02_hh_ra02.spr	..\male\vipyang02_hh_rm.spr	..\male\vipyang02_hh_rb.spr	..\male\vipyang02_hh_rd.spr
horse47																																											..\male\vipyaohu02_hh_rs01.spr	..\male\vipyaohu02_hh_rs01.spr	..\male\vipyaohu02_hh_rs01.spr	..\male\vipyaohu02_hh_rw.spr	..\male\vipyaohu02_hh_rr.spr	..\male\vipyaohu02_hh_ra01.spr	..\male\vipyaohu02_hh_ra02.spr	..\male\vipyaohu02_hh_rm.spr	..\male\vipyaohu02_hh_rb.spr	..\male\vipyaohu02_hh_rd.spr
horse48																																											..\male\vipyaohu01_hh_rs01.spr	..\male\vipyaohu01_hh_rs01.spr	..\male\vipyaohu01_hh_rs01.spr	..\male\vipyaohu01_hh_rw.spr	..\male\vipyaohu01_hh_rr.spr	..\male\vipyaohu01_hh_ra01.spr	..\male\vipyaohu01_hh_ra02.spr	..\male\vipyaohu01_hh_rm.spr	..\male\vipyaohu01_hh_rb.spr	..\male\vipyaohu01_hh_rd.spr
horse49																																											..\male\maolv_hh_rs01.spr	..\male\maolv_hh_rs01.spr	..\male\maolv_hh_rs01.spr	..\male\maolv_hh_rw.spr	..\male\maolv_hh_rr.spr	..\male\maolv_hh_ra01.spr	..\male\maolv_hh_ra02.spr	..\male\maolv_hh_rm.spr	..\male\maolv_hh_rb.spr	..\male\maolv_hh_rd.spr
horse50																																											..\male\horse_tuzi_hh_rs01.spr	..\male\horse_tuzi_hh_rs01.spr	..\male\horse_tuzi_hh_rs01.spr	..\male\horse_tuzi_hh_rw.spr	..\male\horse_tuzi_hh_rr.spr	..\male\horse_tuzi_hh_ra01.spr	..\male\horse_tuzi_hh_ra02.spr	..\male\horse_tuzi_hh_rm.spr	..\male\horse_tuzi_hh_rb.spr	..\male\horse_tuzi_hh_rd.spr
horse51																																											..\male\daxiang01_hh_rs01.spr	..\male\daxiang01_hh_rs01.spr	..\male\daxiang01_hh_rs01.spr	..\male\daxiang01_hh_rw.spr	..\male\daxiang01_hh_rr.spr	..\male\daxiang01_hh_ra01.spr	..\male\daxiang01_hh_ra02.spr	..\male\daxiang01_hh_rm.spr	..\male\daxiang01_hh_rb.spr	..\male\daxiang01_hh_rd.spr
horse52																																											..\male\horse014_hh_rs.spr	..\male\horse014_hh_rs.spr	..\male\horse014_hh_rs.spr	..\male\horse014_hh_rw.spr	..\male\horse014_hh_rr.spr	..\male\horse014_hh_ra01.spr	..\male\horse014_hh_ra02.spr	..\male\horse014_hh_rm.spr	..\male\horse014_hh_rb.spr	..\male\horse014_hh_rd.spr
horse53																																											..\male\QianLiMa_hh_rs01.spr	..\male\QianLiMa_hh_rs01.spr	..\male\QianLiMa_hh_rs01.spr	..\male\QianLiMa_hh_rw.spr	..\male\QianLiMa_hh_rr.spr	..\male\QianLiMa_hh_ra01.spr	..\male\QianLiMa_hh_ra02.spr	..\male\QianLiMa_hh_rm.spr	..\male\QianLiMa_hh_rb.spr	..\male\QianLiMa_hh_rd.spr
horse54																																											..\male\horse66_hh_rs01.spr	..\male\horse66_hh_rs01.spr	..\male\horse66_hh_rs01.spr	..\male\horse66_hh_rw.spr	..\male\horse66_hh_rr.spr	..\male\horse66_hh_ra01.spr	..\male\horse66_hh_ra02.spr	..\male\horse66_hh_rm.spr	..\male\horse66_hh_rb.spr	..\male\horse66_hh_rd.spr
horse55																																											..\male\horse055_hh_rs.spr	..\male\horse055_hh_rs.spr	..\male\horse055_hh_rs.spr	..\male\horse055_hh_rw.spr	..\male\horse055_hh_rr.spr	..\male\horse055_hh_ra01.spr	..\male\horse055_hh_ra02.spr	..\male\horse055_hh_rm.spr	..\male\horse055_hh_rb.spr	..\male\horse055_hh_rd.spr
horse56																																											..\male\horse056_hh_rs.spr	..\male\horse056_hh_rs.spr	..\male\horse056_hh_rs.spr	..\male\horse056_hh_rw.spr	..\male\horse056_hh_rr.spr	..\male\horse056_hh_ra01.spr	..\male\horse056_hh_ra02.spr	..\male\horse056_hh_rm.spr	..\male\horse056_hh_rb.spr	..\male\horse056_hh_rd.spr
horse57																																											..\male\horse065_hh_rs01.spr	..\male\horse065_hh_rs01.spr	..\male\horse065_hh_rs01.spr	..\male\horse065_hh_rw.spr	..\male\horse065_hh_rr.spr	..\male\horse065_hh_ra01.spr	..\male\horse065_hh_ra02.spr	..\male\horse065_hh_rm.spr	..\male\horse065_hh_rb.spr	..\male\horse065_hh_rd.spr
horse58																																											..\male\qilin_hh_rs01.spr	..\male\qilin_hh_rs01.spr	..\male\qilin_hh_rs01.spr	..\male\qilin_hh_rw.spr	..\male\qilin_hh_rr.spr	..\male\qilin_hh_ra01.spr	..\male\qilin_hh_ra02.spr	..\male\qilin_hh_rm.spr	..\male\qilin_hh_rb.spr	..\male\qilin_hh_rd.spr
horse59																																											..\male\horse64_hh_rs01.spr	..\male\horse64_hh_rs01.spr	..\male\horse64_hh_rs01.spr	..\male\horse64_hh_rw.spr	..\male\horse64_hh_rr.spr	..\male\horse64_hh_ra01.spr	..\male\horse64_hh_ra02.spr	..\male\horse64_hh_rm.spr	..\male\horse64_hh_rb.spr	..\male\horse64_hh_rd.spr
horse60																																											..\male\horse070_hh_rs01.spr	..\male\horse070_hh_rs01.spr	..\male\horse070_hh_rs01.spr	..\male\horse070_hh_rw.spr	..\male\horse070_hh_rr.spr	..\male\horse070_hh_ra01.spr	..\male\horse070_hh_ra02.spr	..\male\horse070_hh_rm.spr	..\male\horse070_hh_rb.spr	..\male\horse070_hh_rd.spr
horse61																																											..\male\horse72_hh_rs01.spr	..\male\horse72_hh_rs01.spr	..\male\horse72_hh_rs01.spr	..\male\horse72_hh_rw.spr	..\male\horse72_hh_rr.spr	..\male\horse72_hh_ra01.spr	..\male\horse72_hh_ra02.spr	..\male\horse72_hh_rm.spr	..\male\horse72_hh_rb.spr	..\male\horse72_hh_rd.spr
horse62																																											..\male\horse73_hh_rs01.spr	..\male\horse73_hh_rs01.spr	..\male\horse73_hh_rs01.spr	..\male\horse73_hh_rw.spr	..\male\horse73_hh_rr.spr	..\male\horse73_hh_ra01.spr	..\male\horse73_hh_ra02.spr	..\male\horse73_hh_rm.spr	..\male\horse73_hh_rb.spr	..\male\horse73_hh_rd.spr
horse63																																											..\male\horse074_hh_rs01.spr	..\male\horse074_hh_rs01.spr	..\male\horse074_hh_rs01.spr	..\male\horse074_hh_rw.spr	..\male\horse074_hh_rr.spr	..\male\horse074_hh_ra01.spr	..\male\horse074_hh_ra02.spr	..\male\horse074_hh_rm.spr	..\male\horse074_hh_rb.spr	..\male\horse074_hh_rd.spr
horse64																																											..\male\horse075_hh_rs01.spr	..\male\horse075_hh_rs01.spr	..\male\horse075_hh_rs01.spr	..\male\horse075_hh_rw.spr	..\male\horse075_hh_rr.spr	..\male\horse075_hh_ra01.spr	..\male\horse075_hh_ra02.spr	..\male\horse075_hh_rm.spr	..\male\horse075_hh_rb.spr	..\male\horse075_hh_rd.spr
horse65																																											..\male\horse076_hh_rs01.spr	..\male\horse076_hh_rs01.spr	..\male\horse076_hh_rs01.spr	..\male\horse076_hh_rw.spr	..\male\horse076_hh_rr.spr	..\male\horse076_hh_ra01.spr	..\male\horse076_hh_ra02.spr	..\male\horse076_hh_rm.spr	..\male\horse076_hh_rb.spr	..\male\horse076_hh_rd.spr
horse66																																											..\male\vipyang01_hh_rs01.spr	..\male\vipyang01_hh_rs01.spr	..\male\vipyang01_hh_rs01.spr	..\male\vipyang01_hh_rw.spr	..\male\vipyang01_hh_rr.spr	..\male\vipyang01_hh_ra01.spr	..\male\vipyang01_hh_ra02.spr	..\male\vipyang01_hh_rm.spr	..\male\vipyang01_hh_rb.spr	..\male\vipyang01_hh_rd.spr
horse67																																											..\male\vipyaohu03_hh_rs01.spr	..\male\vipyaohu03_hh_rs01.spr	..\male\vipyaohu03_hh_rs01.spr	..\male\vipyaohu03_hh_rw.spr	..\male\vipyaohu03_hh_rr.spr	..\male\vipyaohu03_hh_ra01.spr	..\male\vipyaohu03_hh_ra02.spr	..\male\vipyaohu03_hh_rm.spr	..\male\vipyaohu03_hh_rb.spr	..\male\vipyaohu03_hh_rd.spr
horse68																																											..\male\horse077_hh_rs01.spr	..\male\horse077_hh_rs01.spr	..\male\horse077_hh_rs01.spr	..\male\horse077_hh_rw.spr	..\male\horse077_hh_rr.spr	..\male\horse077_hh_ra01.spr	..\male\horse077_hh_ra02.spr	..\male\horse077_hh_rm.spr	..\male\horse077_hh_rb.spr	..\male\horse077_hh_rd.spr
horse69																																											..\male\horse078_hh_rs02.spr	..\male\horse078_hh_rs02.spr	..\male\horse078_hh_rs02.spr	..\male\horse078_hh_rw.spr	..\male\horse078_hh_rr.spr	..\male\horse078_hh_ra01.spr	..\male\horse078_hh_ra02.spr	..\male\horse078_hh_rm.spr	..\male\horse078_hh_rb.spr	..\male\horse078_hh_rd.spr
horse79																																											..\male\horse079_hh_rs01.spr	..\male\horse079_hh_rs01.spr	..\male\horse079_hh_rs01.spr	..\male\horse079_hh_rw.spr	..\male\horse079_hh_rr.spr	..\male\horse079_hh_ra01.spr	..\male\horse079_hh_ra02.spr	..\male\horse079_hh_rm.spr	..\male\horse079_hh_rb.spr	..\male\horse079_hh_rd.spr
horse71																																											..\male\horse080_hh_rs01.spr	..\male\horse080_hh_rs01.spr	..\male\horse080_hh_rs01.spr	..\male\horse080_hh_rw.spr	..\male\horse080_hh_rr.spr	..\male\horse080_hh_ra01.spr	..\male\horse080_hh_ra02.spr	..\male\horse080_hh_rm.spr	..\male\horse080_hh_rb.spr	..\male\horse080_hh_rd.spr
horse72																																											..\male\horse081_hh_rs01.spr	..\male\horse081_hh_rs01.spr	..\male\horse081_hh_rs01.spr	..\male\horse081_hh_rw.spr	..\male\horse081_hh_rr.spr	..\male\horse081_hh_ra01.spr	..\male\horse081_hh_ra02.spr	..\male\horse081_hh_rm.spr	..\male\horse081_hh_rb.spr	..\male\horse081_hh_rd.spr
horse73																																											..\male\horse082_hh_rs01.spr	..\male\horse082_hh_rs01.spr	..\male\horse082_hh_rs01.spr	..\male\horse082_hh_rw.spr	..\male\horse082_hh_rr.spr	..\male\horse082_hh_ra01.spr	..\male\horse082_hh_ra02.spr	..\male\horse082_hh_rm.spr	..\male\horse082_hh_rb.spr	..\male\horse082_hh_rd.spr
horse74																																											..\male\horse083_hh_rs01.spr	..\male\horse083_hh_rs01.spr	..\male\horse083_hh_rs01.spr	..\male\horse083_hh_rw.spr	..\male\horse083_hh_rr.spr	..\male\horse083_hh_ra01.spr	..\male\horse083_hh_ra02.spr	..\male\horse083_hh_rm.spr	..\male\horse083_hh_rb.spr	..\male\horse083_hh_rd.spr
horse75																																											..\male\horse084_hh_rs01.spr	..\male\horse084_hh_rs01.spr	..\male\horse084_hh_rs01.spr	..\male\horse084_hh_rw.spr	..\male\horse084_hh_rr.spr	..\male\horse084_hh_ra01.spr	..\male\horse084_hh_ra02.spr	..\male\horse084_hh_rm.spr	..\male\horse084_hh_rb.spr	..\male\horse084_hh_rd.spr
