EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
helm10	fm_010_hr_es02.spr	fm_010_hr_es02.spr	fm_010_hr_es01.spr	fm_010_hr_ss02.spr	fm_010_hr_ss01.spr	fm_010_hr_ss01.spr	fm_010_hr_ls02.spr	fm_010_hr_ls01.spr	fm_010_hr_ls01.spr	fm_010_hr_ds02.spr	fm_010_hr_ds01.spr	fm_010_hr_ds01.spr	fm_010_hr_ew.spr	fm_010_hr_sw.spr	fm_010_hr_lw.spr	fm_010_hr_dw.spr	fm_010_hr_er.spr	fm_010_hr_sr.spr	fm_010_hr_lr.spr	fm_010_hr_dr.spr	fm_010_hr_eb.spr	fm_010_hr_sb.spr	fm_010_hr_lb.spr	fm_010_hr_db.spr	fm_010_hr_ed.spr	fm_010_hr_sd.spr	fm_010_hr_ld.spr	fm_010_hr_dd.spr	fm_010_hr_ea01.spr	fm_010_hr_ea02.spr	fm_010_hr_sa01.spr	fm_010_hr_sa02.spr	fm_010_hr_la01.spr	fm_010_hr_la02.spr	fm_010_hr_da01.spr	fm_010_hr_da02.spr	fm_010_hr_em.spr	fm_010_hr_sm.spr	fm_010_hr_lm.spr	fm_010_hr_dm.spr	fm_010_hr_zz.spr	fm_010_hr_jp.spr	fm_010_hr_rs01.spr	fm_010_hr_rs01.spr	fm_010_hr_rs01.spr	fm_010_hr_rw.spr	fm_010_hr_rr.spr	fm_010_hr_ra01.spr	fm_010_hr_ra02.spr	fm_010_hr_rm.spr	fm_010_hr_rb.spr	fm_010_hr_rd.spr
helm11	fm_011_hr_es02.spr	fm_011_hr_es02.spr	fm_011_hr_es01.spr	fm_011_hr_ss02.spr	fm_011_hr_ss01.spr	fm_011_hr_ss01.spr	fm_011_hr_ls02.spr	fm_011_hr_ls01.spr	fm_011_hr_ls01.spr	fm_011_hr_ds02.spr	fm_011_hr_ds01.spr	fm_011_hr_ds01.spr	fm_011_hr_ew.spr	fm_011_hr_sw.spr	fm_011_hr_lw.spr	fm_011_hr_dw.spr	fm_011_hr_er.spr	fm_011_hr_sr.spr	fm_011_hr_lr.spr	fm_011_hr_dr.spr	fm_011_hr_eb.spr	fm_011_hr_sb.spr	fm_011_hr_lb.spr	fm_011_hr_db.spr	fm_011_hr_ed.spr	fm_011_hr_sd.spr	fm_011_hr_ld.spr	fm_011_hr_dd.spr	fm_011_hr_ea01.spr	fm_011_hr_ea02.spr	fm_011_hr_sa01.spr	fm_011_hr_sa02.spr	fm_011_hr_la01.spr	fm_011_hr_la02.spr	fm_011_hr_da01.spr	fm_011_hr_da02.spr	fm_011_hr_em.spr	fm_011_hr_sm.spr	fm_011_hr_lm.spr	fm_011_hr_dm.spr	fm_011_hr_zz.spr	fm_011_hr_jp.spr	fm_011_hr_rs01.spr	fm_011_hr_rs01.spr	fm_011_hr_rs01.spr	fm_011_hr_rw.spr	fm_011_hr_rr.spr	fm_011_hr_ra01.spr	fm_011_hr_ra02.spr	fm_011_hr_rm.spr	fm_011_hr_rb.spr	fm_011_hr_rd.spr
helm12	fm_012_hr_es02.spr	fm_012_hr_es02.spr	fm_012_hr_es01.spr	fm_012_hr_ss02.spr	fm_012_hr_ss01.spr	fm_012_hr_ss01.spr	fm_012_hr_ls02.spr	fm_012_hr_ls01.spr	fm_012_hr_ls01.spr	fm_012_hr_ds02.spr	fm_012_hr_ds01.spr	fm_012_hr_ds01.spr	fm_012_hr_ew.spr	fm_012_hr_sw.spr	fm_012_hr_lw.spr	fm_012_hr_dw.spr	fm_012_hr_er.spr	fm_012_hr_sr.spr	fm_012_hr_lr.spr	fm_012_hr_dr.spr	fm_012_hr_eb.spr	fm_012_hr_sb.spr	fm_012_hr_lb.spr	fm_012_hr_db.spr	fm_012_hr_ed.spr	fm_012_hr_sd.spr	fm_012_hr_ld.spr	fm_012_hr_dd.spr	fm_012_hr_ea01.spr	fm_012_hr_ea02.spr	fm_012_hr_sa01.spr	fm_012_hr_sa02.spr	fm_012_hr_la01.spr	fm_012_hr_la02.spr	fm_012_hr_da01.spr	fm_012_hr_da02.spr	fm_012_hr_em.spr	fm_012_hr_sm.spr	fm_012_hr_lm.spr	fm_012_hr_dm.spr	fm_012_hr_zz.spr	fm_012_hr_jp.spr	fm_012_hr_rs01.spr	fm_012_hr_rs01.spr	fm_012_hr_rs01.spr	fm_012_hr_rw.spr	fm_012_hr_rr.spr	fm_012_hr_ra01.spr	fm_012_hr_ra02.spr	fm_012_hr_rm.spr	fm_012_hr_rb.spr	fm_012_hr_rd.spr
helm13	fm_013_hr_es02.spr	fm_013_hr_es02.spr	fm_013_hr_es01.spr	fm_013_hr_ss02.spr	fm_013_hr_ss01.spr	fm_013_hr_ss01.spr	fm_013_hr_ls02.spr	fm_013_hr_ls01.spr	fm_013_hr_ls01.spr	fm_013_hr_ds02.spr	fm_013_hr_ds01.spr	fm_013_hr_ds01.spr	fm_013_hr_ew.spr	fm_013_hr_sw.spr	fm_013_hr_lw.spr	fm_013_hr_dw.spr	fm_013_hr_er.spr	fm_013_hr_sr.spr	fm_013_hr_lr.spr	fm_013_hr_dr.spr	fm_013_hr_eb.spr	fm_013_hr_sb.spr	fm_013_hr_lb.spr	fm_013_hr_db.spr	fm_013_hr_ed.spr	fm_013_hr_sd.spr	fm_013_hr_ld.spr	fm_013_hr_dd.spr	fm_013_hr_ea01.spr	fm_013_hr_ea02.spr	fm_013_hr_sa01.spr	fm_013_hr_sa02.spr	fm_013_hr_la01.spr	fm_013_hr_la02.spr	fm_013_hr_da01.spr	fm_013_hr_da02.spr	fm_013_hr_em.spr	fm_013_hr_sm.spr	fm_013_hr_lm.spr	fm_013_hr_dm.spr	fm_013_hr_zz.spr	fm_013_hr_jp.spr	fm_013_hr_rs01.spr	fm_013_hr_rs01.spr	fm_013_hr_rs01.spr	fm_013_hr_rw.spr	fm_013_hr_rr.spr	fm_013_hr_ra01.spr	fm_013_hr_ra02.spr	fm_013_hr_rm.spr	fm_013_hr_rb.spr	fm_013_hr_rd.spr
helm14	fm_014_hr_es02.spr	fm_014_hr_es02.spr	fm_014_hr_es01.spr	fm_014_hr_ss02.spr	fm_014_hr_ss01.spr	fm_014_hr_ss01.spr	fm_014_hr_ls02.spr	fm_014_hr_ls01.spr	fm_014_hr_ls01.spr	fm_014_hr_ds02.spr	fm_014_hr_ds01.spr	fm_014_hr_ds01.spr	fm_014_hr_ew.spr	fm_014_hr_sw.spr	fm_014_hr_lw.spr	fm_014_hr_dw.spr	fm_014_hr_er.spr	fm_014_hr_sr.spr	fm_014_hr_lr.spr	fm_014_hr_dr.spr	fm_014_hr_eb.spr	fm_014_hr_sb.spr	fm_014_hr_lb.spr	fm_014_hr_db.spr	fm_014_hr_ed.spr	fm_014_hr_sd.spr	fm_014_hr_ld.spr	fm_014_hr_dd.spr	fm_014_hr_ea01.spr	fm_014_hr_ea02.spr	fm_014_hr_sa01.spr	fm_014_hr_sa02.spr	fm_014_hr_la01.spr	fm_014_hr_la02.spr	fm_014_hr_da01.spr	fm_014_hr_da02.spr	fm_014_hr_em.spr	fm_014_hr_sm.spr	fm_014_hr_lm.spr	fm_014_hr_dm.spr	fm_014_hr_zz.spr	fm_014_hr_jp.spr	fm_014_hr_rs01.spr	fm_014_hr_rs01.spr	fm_014_hr_rs01.spr	fm_014_hr_rw.spr	fm_014_hr_rr.spr	fm_014_hr_ra01.spr	fm_014_hr_ra02.spr	fm_014_hr_rm.spr	fm_014_hr_rb.spr	fm_014_hr_rd.spr
helm15	fm_015_hr_es02.spr	fm_015_hr_es02.spr	fm_015_hr_es01.spr	fm_015_hr_ss02.spr	fm_015_hr_ss01.spr	fm_015_hr_ss01.spr	fm_015_hr_ls02.spr	fm_015_hr_ls01.spr	fm_015_hr_ls01.spr	fm_015_hr_ds02.spr	fm_015_hr_ds01.spr	fm_015_hr_ds01.spr	fm_015_hr_ew.spr	fm_015_hr_sw.spr	fm_015_hr_lw.spr	fm_015_hr_dw.spr	fm_015_hr_er.spr	fm_015_hr_sr.spr	fm_015_hr_lr.spr	fm_015_hr_dr.spr	fm_015_hr_eb.spr	fm_015_hr_sb.spr	fm_015_hr_lb.spr	fm_015_hr_db.spr	fm_015_hr_ed.spr	fm_015_hr_sd.spr	fm_015_hr_ld.spr	fm_015_hr_dd.spr	fm_015_hr_ea01.spr	fm_015_hr_ea02.spr	fm_015_hr_sa01.spr	fm_015_hr_sa02.spr	fm_015_hr_la01.spr	fm_015_hr_la02.spr	fm_015_hr_da01.spr	fm_015_hr_da02.spr	fm_015_hr_em.spr	fm_015_hr_sm.spr	fm_015_hr_lm.spr	fm_015_hr_dm.spr	fm_015_hr_zz.spr	fm_015_hr_jp.spr	fm_015_hr_rs01.spr	fm_015_hr_rs01.spr	fm_015_hr_rs01.spr	fm_015_hr_rw.spr	fm_015_hr_rr.spr	fm_015_hr_ra01.spr	fm_015_hr_ra02.spr	fm_015_hr_rm.spr	fm_015_hr_rb.spr	fm_015_hr_rd.spr
helm16	fm_016_hr_es02.spr	fm_016_hr_es02.spr	fm_016_hr_es01.spr	fm_016_hr_ss02.spr	fm_016_hr_ss01.spr	fm_016_hr_ss01.spr	fm_016_hr_ls02.spr	fm_016_hr_ls01.spr	fm_016_hr_ls01.spr	fm_016_hr_ds02.spr	fm_016_hr_ds01.spr	fm_016_hr_ds01.spr	fm_016_hr_ew.spr	fm_016_hr_sw.spr	fm_016_hr_lw.spr	fm_016_hr_dw.spr	fm_016_hr_er.spr	fm_016_hr_sr.spr	fm_016_hr_lr.spr	fm_016_hr_dr.spr	fm_016_hr_eb.spr	fm_016_hr_sb.spr	fm_016_hr_lb.spr	fm_016_hr_db.spr	fm_016_hr_ed.spr	fm_016_hr_sd.spr	fm_016_hr_ld.spr	fm_016_hr_dd.spr	fm_016_hr_ea01.spr	fm_016_hr_ea02.spr	fm_016_hr_sa01.spr	fm_016_hr_sa02.spr	fm_016_hr_la01.spr	fm_016_hr_la02.spr	fm_016_hr_da01.spr	fm_016_hr_da02.spr	fm_016_hr_em.spr	fm_016_hr_sm.spr	fm_016_hr_lm.spr	fm_016_hr_dm.spr	fm_016_hr_zz.spr	fm_016_hr_jp.spr	fm_016_hr_rs01.spr	fm_016_hr_rs01.spr	fm_016_hr_rs01.spr	fm_016_hr_rw.spr	fm_016_hr_rr.spr	fm_016_hr_ra01.spr	fm_016_hr_ra02.spr	fm_016_hr_rm.spr	fm_016_hr_rb.spr	fm_016_hr_rd.spr
helm17																																																				
helm18																																																				
helm19																																																				
helm20																																																				
helm21																																																				
helm22																																																				
helm23																																																				
helm24																																																				
helm25																																																				
helm26																																																				
helm27																																																				
helm28																																																				
helm29																																																				
helm30																																																				
helm31	fm_031_hr_es02.spr	fm_031_hr_es02.spr	fm_031_hr_es01.spr	fm_031_hr_ss02.spr	fm_031_hr_ss01.spr	fm_031_hr_ss01.spr	fm_031_hr_ls02.spr	fm_031_hr_ls01.spr	fm_031_hr_ls01.spr	fm_031_hr_ds02.spr	fm_031_hr_ds01.spr	fm_031_hr_ds01.spr	fm_031_hr_ew.spr	fm_031_hr_sw.spr	fm_031_hr_lw.spr	fm_031_hr_dw.spr	fm_031_hr_er.spr	fm_031_hr_sr.spr	fm_031_hr_lr.spr	fm_031_hr_dr.spr	fm_031_hr_eb.spr	fm_031_hr_sb.spr	fm_031_hr_lb.spr	fm_031_hr_db.spr	fm_031_hr_ed.spr	fm_031_hr_sd.spr	fm_031_hr_ld.spr	fm_031_hr_dd.spr	fm_031_hr_ea01.spr	fm_031_hr_ea02.spr	fm_031_hr_sa01.spr	fm_031_hr_sa02.spr	fm_031_hr_la01.spr	fm_031_hr_la02.spr	fm_031_hr_da01.spr	fm_031_hr_da02.spr	fm_031_hr_em.spr	fm_031_hr_sm.spr	fm_031_hr_lm.spr	fm_031_hr_dm.spr	fm_031_hr_zz.spr	fm_031_hr_jp.spr	fm_031_hr_rs01.spr	fm_031_hr_rs01.spr	fm_031_hr_rs01.spr	fm_031_hr_rw.spr	fm_031_hr_rr.spr	fm_031_hr_ra01.spr	fm_031_hr_ra02.spr	fm_031_hr_rm.spr	fm_031_hr_rb.spr	fm_031_hr_rd.spr
helm32	fm_032_hr_es02.spr	fm_032_hr_es02.spr	fm_032_hr_es01.spr	fm_032_hr_ss02.spr	fm_032_hr_ss01.spr	fm_032_hr_ss01.spr	fm_032_hr_ls02.spr	fm_032_hr_ls01.spr	fm_032_hr_ls01.spr	fm_032_hr_ds02.spr	fm_032_hr_ds01.spr	fm_032_hr_ds01.spr	fm_032_hr_ew.spr	fm_032_hr_sw.spr	fm_032_hr_lw.spr	fm_032_hr_dw.spr	fm_032_hr_er.spr	fm_032_hr_sr.spr	fm_032_hr_lr.spr	fm_032_hr_dr.spr	fm_032_hr_eb.spr	fm_032_hr_sb.spr	fm_032_hr_lb.spr	fm_032_hr_db.spr	fm_032_hr_ed.spr	fm_032_hr_sd.spr	fm_032_hr_ld.spr	fm_032_hr_dd.spr	fm_032_hr_ea01.spr	fm_032_hr_ea02.spr	fm_032_hr_sa01.spr	fm_032_hr_sa02.spr	fm_032_hr_la01.spr	fm_032_hr_la02.spr	fm_032_hr_da01.spr	fm_032_hr_da02.spr	fm_032_hr_em.spr	fm_032_hr_sm.spr	fm_032_hr_lm.spr	fm_032_hr_dm.spr	fm_032_hr_zz.spr	fm_032_hr_jp.spr	fm_032_hr_rs01.spr	fm_032_hr_rs01.spr	fm_032_hr_rs01.spr	fm_032_hr_rw.spr	fm_032_hr_rr.spr	fm_032_hr_ra01.spr	fm_032_hr_ra02.spr	fm_032_hr_rm.spr	fm_032_hr_rb.spr	fm_032_hr_rd.spr
helm33	fm_033_hr_es02.spr	fm_033_hr_es02.spr	fm_033_hr_es01.spr	fm_033_hr_ss02.spr	fm_033_hr_ss01.spr	fm_033_hr_ss01.spr	fm_033_hr_ls02.spr	fm_033_hr_ls01.spr	fm_033_hr_ls01.spr	fm_033_hr_ds02.spr	fm_033_hr_ds01.spr	fm_033_hr_ds01.spr	fm_033_hr_ew.spr	fm_033_hr_sw.spr	fm_033_hr_lw.spr	fm_033_hr_dw.spr	fm_033_hr_er.spr	fm_033_hr_sr.spr	fm_033_hr_lr.spr	fm_033_hr_dr.spr	fm_033_hr_eb.spr	fm_033_hr_sb.spr	fm_033_hr_lb.spr	fm_033_hr_db.spr	fm_033_hr_ed.spr	fm_033_hr_sd.spr	fm_033_hr_ld.spr	fm_033_hr_dd.spr	fm_033_hr_ea01.spr	fm_033_hr_ea02.spr	fm_033_hr_sa01.spr	fm_033_hr_sa02.spr	fm_033_hr_la01.spr	fm_033_hr_la02.spr	fm_033_hr_da01.spr	fm_033_hr_da02.spr	fm_033_hr_em.spr	fm_033_hr_sm.spr	fm_033_hr_lm.spr	fm_033_hr_dm.spr	fm_033_hr_zz.spr	fm_033_hr_jp.spr	fm_033_hr_rs01.spr	fm_033_hr_rs01.spr	fm_033_hr_rs01.spr	fm_033_hr_rw.spr	fm_033_hr_rr.spr	fm_033_hr_ra01.spr	fm_033_hr_ra02.spr	fm_033_hr_rm.spr	fm_033_hr_rb.spr	fm_033_hr_rd.spr
helm34	fm_034_hr_es02.spr	fm_034_hr_es02.spr	fm_034_hr_es01.spr	fm_034_hr_ss02.spr	fm_034_hr_ss01.spr	fm_034_hr_ss01.spr	fm_034_hr_ls02.spr	fm_034_hr_ls01.spr	fm_034_hr_ls01.spr	fm_034_hr_ds02.spr	fm_034_hr_ds01.spr	fm_034_hr_ds01.spr	fm_034_hr_ew.spr	fm_034_hr_sw.spr	fm_034_hr_lw.spr	fm_034_hr_dw.spr	fm_034_hr_er.spr	fm_034_hr_sr.spr	fm_034_hr_lr.spr	fm_034_hr_dr.spr	fm_034_hr_eb.spr	fm_034_hr_sb.spr	fm_034_hr_lb.spr	fm_034_hr_db.spr	fm_034_hr_ed.spr	fm_034_hr_sd.spr	fm_034_hr_ld.spr	fm_034_hr_dd.spr	fm_034_hr_ea01.spr	fm_034_hr_ea02.spr	fm_034_hr_sa01.spr	fm_034_hr_sa02.spr	fm_034_hr_la01.spr	fm_034_hr_la02.spr	fm_034_hr_da01.spr	fm_034_hr_da02.spr	fm_034_hr_em.spr	fm_034_hr_sm.spr	fm_034_hr_lm.spr	fm_034_hr_dm.spr	fm_034_hr_zz.spr	fm_034_hr_jp.spr	fm_034_hr_rs01.spr	fm_034_hr_rs01.spr	fm_034_hr_rs01.spr	fm_034_hr_rw.spr	fm_034_hr_rr.spr	fm_034_hr_ra01.spr	fm_034_hr_ra02.spr	fm_034_hr_rm.spr	fm_034_hr_rb.spr	fm_034_hr_rd.spr
