EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
wind10	202303activity_male_es02.spr	202303activity_male_es02.spr	202303activity_male_es01.spr	202303activity_male_ss02.spr	202303activity_male_ss01.spr	202303activity_male_ss01.spr	202303activity_male_ls02.spr	202303activity_male_ls01.spr	202303activity_male_ls01.spr	202303activity_male_ds02.spr	202303activity_male_ds01.spr	202303activity_male_ds01.spr	202303activity_male_ew.spr	202303activity_male_sw.spr	202303activity_male_lw.spr	202303activity_male_dw.spr	202303activity_male_er.spr	202303activity_male_sr.spr	202303activity_male_lr.spr	202303activity_male_dr.spr	202303activity_male_eb.spr	202303activity_male_sb.spr	202303activity_male_lb.spr	202303activity_male_db.spr	202303activity_male_ed.spr	202303activity_male_sd.spr	202303activity_male_ld.spr	202303activity_male_dd.spr	202303activity_male_ea01.spr	202303activity_male_ea02.spr	202303activity_male_sa01.spr	202303activity_male_sa02.spr	202303activity_male_la01.spr	202303activity_male_la02.spr	202303activity_male_da01.spr	202303activity_male_da02.spr	202303activity_male_em.spr	202303activity_male_sm.spr	202303activity_male_lm.spr	202303activity_male_dm.spr	202303activity_male_zz.spr	202303activity_male_jp.spr	202303activity_male_rs01.spr	202303activity_male_rs01.spr	202303activity_male_rs01.spr	202303activity_male_rw.spr	202303activity_male_rr.spr	202303activity_male_ra01.spr	202303activity_male_ra02.spr	202303activity_male_rm.spr	202303activity_male_rb.spr	202303activity_male_rd.spr
wind11	202304topfight_es02.spr	202304topfight_es02.spr	202304topfight_es01.spr	202304topfight_ss02.spr	202304topfight_ss01.spr	202304topfight_ss01.spr	202304topfight_ls02.spr	202304topfight_ls01.spr	202304topfight_ls01.spr	202304topfight_ds02.spr	202304topfight_ds01.spr	202304topfight_ds01.spr	202304topfight_ew.spr	202304topfight_sw.spr	202304topfight_lw.spr	202304topfight_dw.spr	202304topfight_er.spr	202304topfight_sr.spr	202304topfight_lr.spr	202304topfight_dr.spr	202304topfight_eb.spr	202304topfight_sb.spr	202304topfight_lb.spr	202304topfight_db.spr	202304topfight_ed.spr	202304topfight_sd.spr	202304topfight_ld.spr	202304topfight_dd.spr	202304topfight_ea01.spr	202304topfight_ea02.spr	202304topfight_sa01.spr	202304topfight_sa02.spr	202304topfight_la01.spr	202304topfight_la02.spr	202304topfight_da01.spr	202304topfight_da02.spr	202304topfight_em.spr	202304topfight_sm.spr	202304topfight_lm.spr	202304topfight_dm.spr	202304topfight_zz.spr	202304topfight_jp.spr	202304topfight_rs01.spr	202304topfight_rs01.spr	202304topfight_rs01.spr	202304topfight_rw.spr	202304topfight_rr.spr	202304topfight_ra01.spr	202304topfight_ra02.spr	202304topfight_rm.spr	202304topfight_rb.spr	202304topfight_rd.spr
wind12	202403activity_male_es02.spr	202403activity_male_es02.spr	202403activity_male_es01.spr	202403activity_male_ss02.spr	202403activity_male_ss01.spr	202403activity_male_ss01.spr	202403activity_male_ls02.spr	202403activity_male_ls01.spr	202403activity_male_ls01.spr	202403activity_male_ds02.spr	202403activity_male_ds01.spr	202403activity_male_ds01.spr	202403activity_male_ew.spr	202403activity_male_sw.spr	202403activity_male_lw.spr	202403activity_male_dw.spr	202403activity_male_er.spr	202403activity_male_sr.spr	202403activity_male_lr.spr	202403activity_male_dr.spr	202403activity_male_eb.spr	202403activity_male_sb.spr	202403activity_male_lb.spr	202403activity_male_db.spr	202403activity_male_ed.spr	202403activity_male_sd.spr	202403activity_male_ld.spr	202403activity_male_dd.spr	202403activity_male_ea01.spr	202403activity_male_ea02.spr	202403activity_male_sa01.spr	202403activity_male_sa02.spr	202403activity_male_la01.spr	202403activity_male_la02.spr	202403activity_male_da01.spr	202403activity_male_da02.spr	202403activity_male_em.spr	202403activity_male_sm.spr	202403activity_male_lm.spr	202403activity_male_dm.spr	202403activity_male_zz.spr	202403activity_male_jp.spr	202403activity_male_rs01.spr	202403activity_male_rs01.spr	202403activity_male_rs01.spr	202403activity_male_rw.spr	202403activity_male_rr.spr	202403activity_male_ra01.spr	202403activity_male_ra02.spr	202403activity_male_rm.spr	202403activity_male_rb.spr	202403activity_male_rd.spr
wind13																																																				
wind14																																																				
wind15																																																				
wind16																																																				
wind17																																																				
wind18																																																				
wind19																																																				
wind20																																																				
wind21																																																				
wind22																																																				
wind23																																																				
wind24																																																				
wind25																																																				
wind26																																																				
wind27																																																				
wind28																																																				
wind29																																																				
wind30																																																				
wind31																																																				
