EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
wind10	2021vip02_es02.spr	2021vip02_es02.spr	2021vip02_es01.spr	2021vip02_ss02.spr	2021vip02_ss01.spr	2021vip02_ss01.spr	2021vip02_ls02.spr	2021vip02_ls01.spr	2021vip02_ls01.spr	2021vip02_ds02.spr	2021vip02_ds01.spr	2021vip02_ds01.spr	2021vip02_ew.spr	2021vip02_sw.spr	2021vip02_lw.spr	2021vip02_dw.spr	2021vip02_er.spr	2021vip02_sr.spr	2021vip02_lr.spr	2021vip02_dr.spr	2021vip02_eb.spr	2021vip02_sb.spr	2021vip02_lb.spr	2021vip02_db.spr	2021vip02_ed.spr	2021vip02_sd.spr	2021vip02_ld.spr	2021vip02_dd.spr	2021vip02_ea01.spr	2021vip02_ea02.spr	2021vip02_sa01.spr	2021vip02_sa02.spr	2021vip02_la01.spr	2021vip02_la02.spr	2021vip02_da01.spr	2021vip02_da02.spr	2021vip02_em.spr	2021vip02_sm.spr	2021vip02_lm.spr	2021vip02_dm.spr	2021vip02_zz.spr	2021vip02_jp.spr	2021vip02_rs01.spr	2021vip02_rs01.spr	2021vip02_rs01.spr	2021vip02_rw.spr	2021vip02_rr.spr	2021vip02_ra01.spr	2021vip02_ra02.spr	2021vip02_rm.spr	2021vip02_rb.spr	2021vip02_rd.spr
wind11	2022wlls_female_es02.spr	2022wlls_female_es02.spr	2022wlls_female_es01.spr	2022wlls_female_ss02.spr	2022wlls_female_ss01.spr	2022wlls_female_ss01.spr	2022wlls_female_ls02.spr	2022wlls_female_ls01.spr	2022wlls_female_ls01.spr	2022wlls_female_ds02.spr	2022wlls_female_ds01.spr	2022wlls_female_ds01.spr	2022wlls_female_ew.spr	2022wlls_female_sw.spr	2022wlls_female_lw.spr	2022wlls_female_dw.spr	2022wlls_female_er.spr	2022wlls_female_sr.spr	2022wlls_female_lr.spr	2022wlls_female_dr.spr	2022wlls_female_eb.spr	2022wlls_female_sb.spr	2022wlls_female_lb.spr	2022wlls_female_db.spr	2022wlls_female_ed.spr	2022wlls_female_sd.spr	2022wlls_female_ld.spr	2022wlls_female_dd.spr	2022wlls_female_ea01.spr	2022wlls_female_ea02.spr	2022wlls_female_sa01.spr	2022wlls_female_sa02.spr	2022wlls_female_la01.spr	2022wlls_female_la02.spr	2022wlls_female_da01.spr	2022wlls_female_da02.spr	2022wlls_female_em.spr	2022wlls_female_sm.spr	2022wlls_female_lm.spr	2022wlls_female_dm.spr	2022wlls_female_zz.spr	2022wlls_female_jp.spr	2022wlls_female_rs01.spr	2022wlls_female_rs01.spr	2022wlls_female_rs01.spr	2022wlls_female_rw.spr	2022wlls_female_rr.spr	2022wlls_female_ra01.spr	2022wlls_female_ra02.spr	2022wlls_female_rm.spr	2022wlls_female_rb.spr	2022wlls_female_rd.spr
wind12	2022topfight_female_es02.spr	2022topfight_female_es02.spr	2022topfight_female_es01.spr	2022topfight_female_ss02.spr	2022topfight_female_ss01.spr	2022topfight_female_ss01.spr	2022topfight_female_ls02.spr	2022topfight_female_ls01.spr	2022topfight_female_ls01.spr	2022topfight_female_ds02.spr	2022topfight_female_ds01.spr	2022topfight_female_ds01.spr	2022topfight_female_ew.spr	2022topfight_female_sw.spr	2022topfight_female_lw.spr	2022topfight_female_dw.spr	2022topfight_female_er.spr	2022topfight_female_sr.spr	2022topfight_female_lr.spr	2022topfight_female_dr.spr	2022topfight_female_eb.spr	2022topfight_female_sb.spr	2022topfight_female_lb.spr	2022topfight_female_db.spr	2022topfight_female_ed.spr	2022topfight_female_sd.spr	2022topfight_female_ld.spr	2022topfight_female_dd.spr	2022topfight_female_ea01.spr	2022topfight_female_ea02.spr	2022topfight_female_sa01.spr	2022topfight_female_sa02.spr	2022topfight_female_la01.spr	2022topfight_female_la02.spr	2022topfight_female_da01.spr	2022topfight_female_da02.spr	2022topfight_female_em.spr	2022topfight_female_sm.spr	2022topfight_female_lm.spr	2022topfight_female_dm.spr	2022topfight_female_zz.spr	2022topfight_female_jp.spr	2022topfight_female_rs01.spr	2022topfight_female_rs01.spr	2022topfight_female_rs01.spr	2022topfight_female_rw.spr	2022topfight_female_rr.spr	2022topfight_female_ra01.spr	2022topfight_female_ra02.spr	2022topfight_female_rm.spr	2022topfight_female_rb.spr	2022topfight_female_rd.spr
wind13	202303activity_female_es02.spr	202303activity_female_es02.spr	202303activity_female_es01.spr	202303activity_female_ss02.spr	202303activity_female_ss01.spr	202303activity_female_ss01.spr	202303activity_female_ls02.spr	202303activity_female_ls01.spr	202303activity_female_ls01.spr	202303activity_female_ds02.spr	202303activity_female_ds01.spr	202303activity_female_ds01.spr	202303activity_female_ew.spr	202303activity_female_sw.spr	202303activity_female_lw.spr	202303activity_female_dw.spr	202303activity_female_er.spr	202303activity_female_sr.spr	202303activity_female_lr.spr	202303activity_female_dr.spr	202303activity_female_eb.spr	202303activity_female_sb.spr	202303activity_female_lb.spr	202303activity_female_db.spr	202303activity_female_ed.spr	202303activity_female_sd.spr	202303activity_female_ld.spr	202303activity_female_dd.spr	202303activity_female_ea01.spr	202303activity_female_ea02.spr	202303activity_female_sa01.spr	202303activity_female_sa02.spr	202303activity_female_la01.spr	202303activity_female_la02.spr	202303activity_female_da01.spr	202303activity_female_da02.spr	202303activity_female_em.spr	202303activity_female_sm.spr	202303activity_female_lm.spr	202303activity_female_dm.spr	202303activity_female_zz.spr	202303activity_female_jp.spr	202303activity_female_rs01.spr	202303activity_female_rs01.spr	202303activity_female_rs01.spr	202303activity_female_rw.spr	202303activity_female_rr.spr	202303activity_female_ra01.spr	202303activity_female_ra02.spr	202303activity_female_rm.spr	202303activity_female_rb.spr	202303activity_female_rd.spr
wind14	202304topfight_es02.spr	202304topfight_es02.spr	202304topfight_es01.spr	202304topfight_ss02.spr	202304topfight_ss01.spr	202304topfight_ss01.spr	202304topfight_ls02.spr	202304topfight_ls01.spr	202304topfight_ls01.spr	202304topfight_ds02.spr	202304topfight_ds01.spr	202304topfight_ds01.spr	202304topfight_ew.spr	202304topfight_sw.spr	202304topfight_lw.spr	202304topfight_dw.spr	202304topfight_er.spr	202304topfight_sr.spr	202304topfight_lr.spr	202304topfight_dr.spr	202304topfight_eb.spr	202304topfight_sb.spr	202304topfight_lb.spr	202304topfight_db.spr	202304topfight_ed.spr	202304topfight_sd.spr	202304topfight_ld.spr	202304topfight_dd.spr	202304topfight_ea01.spr	202304topfight_ea02.spr	202304topfight_sa01.spr	202304topfight_sa02.spr	202304topfight_la01.spr	202304topfight_la02.spr	202304topfight_da01.spr	202304topfight_da02.spr	202304topfight_em.spr	202304topfight_sm.spr	202304topfight_lm.spr	202304topfight_dm.spr	202304topfight_zz.spr	202304topfight_jp.spr	202304topfight_rs01.spr	202304topfight_rs01.spr	202304topfight_rs01.spr	202304topfight_rw.spr	202304topfight_rr.spr	202304topfight_ra01.spr	202304topfight_ra02.spr	202304topfight_rm.spr	202304topfight_rb.spr	202304topfight_rd.spr
wind15	202403activity_female_es02.spr	202403activity_female_es02.spr	202403activity_female_es01.spr	202403activity_female_ss02.spr	202403activity_female_ss01.spr	202403activity_female_ss01.spr	202403activity_female_ls02.spr	202403activity_female_ls01.spr	202403activity_female_ls01.spr	202403activity_female_ds02.spr	202403activity_female_ds01.spr	202403activity_female_ds01.spr	202403activity_female_ew.spr	202403activity_female_sw.spr	202403activity_female_lw.spr	202403activity_female_dw.spr	202403activity_female_er.spr	202403activity_female_sr.spr	202403activity_female_lr.spr	202403activity_female_dr.spr	202403activity_female_eb.spr	202403activity_female_sb.spr	202403activity_female_lb.spr	202403activity_female_db.spr	202403activity_female_ed.spr	202403activity_female_sd.spr	202403activity_female_ld.spr	202403activity_female_dd.spr	202403activity_female_ea01.spr	202403activity_female_ea02.spr	202403activity_female_sa01.spr	202403activity_female_sa02.spr	202403activity_female_la01.spr	202403activity_female_la02.spr	202403activity_female_da01.spr	202403activity_female_da02.spr	202403activity_female_em.spr	202403activity_female_sm.spr	202403activity_female_lm.spr	202403activity_female_dm.spr	202403activity_female_zz.spr	202403activity_female_jp.spr	202403activity_female_rs01.spr	202403activity_female_rs01.spr	202403activity_female_rs01.spr	202403activity_female_rw.spr	202403activity_female_rr.spr	202403activity_female_ra01.spr	202403activity_female_ra02.spr	202403activity_female_rm.spr	202403activity_female_rb.spr	202403activity_female_rd.spr
wind16																																																				
wind17																																																				
wind18																																																				
wind19																																																				
wind20																																																				
wind21																																																				
wind22																																																				
wind23																																																				
wind24																																																				
wind25																																																				
wind26																																																				
wind27																																																				
wind28																																																				
wind29																																																				
wind30																																																				
wind31																																																				
