EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
armor10	fm_010_rh_es02.spr	fm_010_rh_es02.spr	fm_010_rh_es01.spr	fm_010_rh_ss02.spr	fm_010_rh_ss01.spr	fm_010_rh_ss01.spr	fm_010_rh_ls02.spr	fm_010_rh_ls01.spr	fm_010_rh_ls01.spr	fm_010_rh_ds02.spr	fm_010_rh_ds01.spr	fm_010_rh_ds01.spr	fm_010_rh_ew.spr	fm_010_rh_sw.spr	fm_010_rh_lw.spr	fm_010_rh_dw.spr	fm_010_rh_er.spr	fm_010_rh_sr.spr	fm_010_rh_lr.spr	fm_010_rh_dr.spr	fm_010_rh_eb.spr	fm_010_rh_sb.spr	fm_010_rh_lb.spr	fm_010_rh_db.spr	fm_010_rh_ed.spr	fm_010_rh_sd.spr	fm_010_rh_ld.spr	fm_010_rh_dd.spr	fm_010_rh_ea01.spr	fm_010_rh_ea02.spr	fm_010_rh_sa01.spr	fm_010_rh_sa02.spr	fm_010_rh_la01.spr	fm_010_rh_la02.spr	fm_010_rh_da01.spr	fm_010_rh_da02.spr	fm_010_rh_em.spr	fm_010_rh_sm.spr	fm_010_rh_lm.spr	fm_010_rh_dm.spr	fm_010_rh_zz.spr	fm_010_rh_jp.spr	fm_010_rh_rs01.spr	fm_010_rh_rs01.spr	fm_010_rh_rs01.spr	fm_010_rh_rw.spr	fm_010_rh_rr.spr	fm_010_rh_ra01.spr	fm_010_rh_ra02.spr	fm_010_rh_rm.spr	fm_010_rh_rb.spr	fm_010_rh_rd.spr
armor11	fm_011_rh_es02.spr	fm_011_rh_es02.spr	fm_011_rh_es01.spr	fm_011_rh_ss02.spr	fm_011_rh_ss01.spr	fm_011_rh_ss01.spr	fm_011_rh_ls02.spr	fm_011_rh_ls01.spr	fm_011_rh_ls01.spr	fm_011_rh_ds02.spr	fm_011_rh_ds01.spr	fm_011_rh_ds01.spr	fm_011_rh_ew.spr	fm_011_rh_sw.spr	fm_011_rh_lw.spr	fm_011_rh_dw.spr	fm_011_rh_er.spr	fm_011_rh_sr.spr	fm_011_rh_lr.spr	fm_011_rh_dr.spr	fm_011_rh_eb.spr	fm_011_rh_sb.spr	fm_011_rh_lb.spr	fm_011_rh_db.spr	fm_011_rh_ed.spr	fm_011_rh_sd.spr	fm_011_rh_ld.spr	fm_011_rh_dd.spr	fm_011_rh_ea01.spr	fm_011_rh_ea02.spr	fm_011_rh_sa01.spr	fm_011_rh_sa02.spr	fm_011_rh_la01.spr	fm_011_rh_la02.spr	fm_011_rh_da01.spr	fm_011_rh_da02.spr	fm_011_rh_em.spr	fm_011_rh_sm.spr	fm_011_rh_lm.spr	fm_011_rh_dm.spr	fm_011_rh_zz.spr	fm_011_rh_jp.spr	fm_011_rh_rs01.spr	fm_011_rh_rs01.spr	fm_011_rh_rs01.spr	fm_011_rh_rw.spr	fm_011_rh_rr.spr	fm_011_rh_ra01.spr	fm_011_rh_ra02.spr	fm_011_rh_rm.spr	fm_011_rh_rb.spr	fm_011_rh_rd.spr
armor12	fm_012_rh_es02.spr	fm_012_rh_es02.spr	fm_012_rh_es01.spr	fm_012_rh_ss02.spr	fm_012_rh_ss01.spr	fm_012_rh_ss01.spr	fm_012_rh_ls02.spr	fm_012_rh_ls01.spr	fm_012_rh_ls01.spr	fm_012_rh_ds02.spr	fm_012_rh_ds01.spr	fm_012_rh_ds01.spr	fm_012_rh_ew.spr	fm_012_rh_sw.spr	fm_012_rh_lw.spr	fm_012_rh_dw.spr	fm_012_rh_er.spr	fm_012_rh_sr.spr	fm_012_rh_lr.spr	fm_012_rh_dr.spr	fm_012_rh_eb.spr	fm_012_rh_sb.spr	fm_012_rh_lb.spr	fm_012_rh_db.spr	fm_012_rh_ed.spr	fm_012_rh_sd.spr	fm_012_rh_ld.spr	fm_012_rh_dd.spr	fm_012_rh_ea01.spr	fm_012_rh_ea02.spr	fm_012_rh_sa01.spr	fm_012_rh_sa02.spr	fm_012_rh_la01.spr	fm_012_rh_la02.spr	fm_012_rh_da01.spr	fm_012_rh_da02.spr	fm_012_rh_em.spr	fm_012_rh_sm.spr	fm_012_rh_lm.spr	fm_012_rh_dm.spr	fm_012_rh_zz.spr	fm_012_rh_jp.spr	fm_012_rh_rs01.spr	fm_012_rh_rs01.spr	fm_012_rh_rs01.spr	fm_012_rh_rw.spr	fm_012_rh_rr.spr	fm_012_rh_ra01.spr	fm_012_rh_ra02.spr	fm_012_rh_rm.spr	fm_012_rh_rb.spr	fm_012_rh_rd.spr
armor13	fm_013_rh_es02.spr	fm_013_rh_es02.spr	fm_013_rh_es01.spr	fm_013_rh_ss02.spr	fm_013_rh_ss01.spr	fm_013_rh_ss01.spr	fm_013_rh_ls02.spr	fm_013_rh_ls01.spr	fm_013_rh_ls01.spr	fm_013_rh_ds02.spr	fm_013_rh_ds01.spr	fm_013_rh_ds01.spr	fm_013_rh_ew.spr	fm_013_rh_sw.spr	fm_013_rh_lw.spr	fm_013_rh_dw.spr	fm_013_rh_er.spr	fm_013_rh_sr.spr	fm_013_rh_lr.spr	fm_013_rh_dr.spr	fm_013_rh_eb.spr	fm_013_rh_sb.spr	fm_013_rh_lb.spr	fm_013_rh_db.spr	fm_013_rh_ed.spr	fm_013_rh_sd.spr	fm_013_rh_ld.spr	fm_013_rh_dd.spr	fm_013_rh_ea01.spr	fm_013_rh_ea02.spr	fm_013_rh_sa01.spr	fm_013_rh_sa02.spr	fm_013_rh_la01.spr	fm_013_rh_la02.spr	fm_013_rh_da01.spr	fm_013_rh_da02.spr	fm_013_rh_em.spr	fm_013_rh_sm.spr	fm_013_rh_lm.spr	fm_013_rh_dm.spr	fm_013_rh_zz.spr	fm_013_rh_jp.spr	fm_013_rh_rs01.spr	fm_013_rh_rs01.spr	fm_013_rh_rs01.spr	fm_013_rh_rw.spr	fm_013_rh_rr.spr	fm_013_rh_ra01.spr	fm_013_rh_ra02.spr	fm_013_rh_rm.spr	fm_013_rh_rb.spr	fm_013_rh_rd.spr
armor14	fm_014_rh_es02.spr	fm_014_rh_es02.spr	fm_014_rh_es01.spr	fm_014_rh_ss02.spr	fm_014_rh_ss01.spr	fm_014_rh_ss01.spr	fm_014_rh_ls02.spr	fm_014_rh_ls01.spr	fm_014_rh_ls01.spr	fm_014_rh_ds02.spr	fm_014_rh_ds01.spr	fm_014_rh_ds01.spr	fm_014_rh_ew.spr	fm_014_rh_sw.spr	fm_014_rh_lw.spr	fm_014_rh_dw.spr	fm_014_rh_er.spr	fm_014_rh_sr.spr	fm_014_rh_lr.spr	fm_014_rh_dr.spr	fm_014_rh_eb.spr	fm_014_rh_sb.spr	fm_014_rh_lb.spr	fm_014_rh_db.spr	fm_014_rh_ed.spr	fm_014_rh_sd.spr	fm_014_rh_ld.spr	fm_014_rh_dd.spr	fm_014_rh_ea01.spr	fm_014_rh_ea02.spr	fm_014_rh_sa01.spr	fm_014_rh_sa02.spr	fm_014_rh_la01.spr	fm_014_rh_la02.spr	fm_014_rh_da01.spr	fm_014_rh_da02.spr	fm_014_rh_em.spr	fm_014_rh_sm.spr	fm_014_rh_lm.spr	fm_014_rh_dm.spr	fm_014_rh_zz.spr	fm_014_rh_jp.spr	fm_014_rh_rs01.spr	fm_014_rh_rs01.spr	fm_014_rh_rs01.spr	fm_014_rh_rw.spr	fm_014_rh_rr.spr	fm_014_rh_ra01.spr	fm_014_rh_ra02.spr	fm_014_rh_rm.spr	fm_014_rh_rb.spr	fm_014_rh_rd.spr
armor15	fm_015_rh_es02.spr	fm_015_rh_es02.spr	fm_015_rh_es01.spr	fm_015_rh_ss02.spr	fm_015_rh_ss01.spr	fm_015_rh_ss01.spr	fm_015_rh_ls02.spr	fm_015_rh_ls01.spr	fm_015_rh_ls01.spr	fm_015_rh_ds02.spr	fm_015_rh_ds01.spr	fm_015_rh_ds01.spr	fm_015_rh_ew.spr	fm_015_rh_sw.spr	fm_015_rh_lw.spr	fm_015_rh_dw.spr	fm_015_rh_er.spr	fm_015_rh_sr.spr	fm_015_rh_lr.spr	fm_015_rh_dr.spr	fm_015_rh_eb.spr	fm_015_rh_sb.spr	fm_015_rh_lb.spr	fm_015_rh_db.spr	fm_015_rh_ed.spr	fm_015_rh_sd.spr	fm_015_rh_ld.spr	fm_015_rh_dd.spr	fm_015_rh_ea01.spr	fm_015_rh_ea02.spr	fm_015_rh_sa01.spr	fm_015_rh_sa02.spr	fm_015_rh_la01.spr	fm_015_rh_la02.spr	fm_015_rh_da01.spr	fm_015_rh_da02.spr	fm_015_rh_em.spr	fm_015_rh_sm.spr	fm_015_rh_lm.spr	fm_015_rh_dm.spr	fm_015_rh_zz.spr	fm_015_rh_jp.spr	fm_015_rh_rs01.spr	fm_015_rh_rs01.spr	fm_015_rh_rs01.spr	fm_015_rh_rw.spr	fm_015_rh_rr.spr	fm_015_rh_ra01.spr	fm_015_rh_ra02.spr	fm_015_rh_rm.spr	fm_015_rh_rb.spr	fm_015_rh_rd.spr
armor16	fm_016_rh_es02.spr	fm_016_rh_es02.spr	fm_016_rh_es01.spr	fm_016_rh_ss02.spr	fm_016_rh_ss01.spr	fm_016_rh_ss01.spr	fm_016_rh_ls02.spr	fm_016_rh_ls01.spr	fm_016_rh_ls01.spr	fm_016_rh_ds02.spr	fm_016_rh_ds01.spr	fm_016_rh_ds01.spr	fm_016_rh_ew.spr	fm_016_rh_sw.spr	fm_016_rh_lw.spr	fm_016_rh_dw.spr	fm_016_rh_er.spr	fm_016_rh_sr.spr	fm_016_rh_lr.spr	fm_016_rh_dr.spr	fm_016_rh_eb.spr	fm_016_rh_sb.spr	fm_016_rh_lb.spr	fm_016_rh_db.spr	fm_016_rh_ed.spr	fm_016_rh_sd.spr	fm_016_rh_ld.spr	fm_016_rh_dd.spr	fm_016_rh_ea01.spr	fm_016_rh_ea02.spr	fm_016_rh_sa01.spr	fm_016_rh_sa02.spr	fm_016_rh_la01.spr	fm_016_rh_la02.spr	fm_016_rh_da01.spr	fm_016_rh_da02.spr	fm_016_rh_em.spr	fm_016_rh_sm.spr	fm_016_rh_lm.spr	fm_016_rh_dm.spr	fm_016_rh_zz.spr	fm_016_rh_jp.spr	fm_016_rh_rs01.spr	fm_016_rh_rs01.spr	fm_016_rh_rs01.spr	fm_016_rh_rw.spr	fm_016_rh_rr.spr	fm_016_rh_ra01.spr	fm_016_rh_ra02.spr	fm_016_rh_rm.spr	fm_016_rh_rb.spr	fm_016_rh_rd.spr
armor17																																																				
armor18																																																				
armor19																																																				
armor20																																																				
armor21																																																				
armor22																																																				
armor23																																																				
armor24																																																				
armor25																																																				
armor26																																																				
armor27																																																				
armor28																																																				
armor29																																																				
armor30																																																				
